"StartDate","EndDate","Status","Progress","Duration..in.seconds.","Finished","RecordedDate","RecipientLastName","RecipientFirstName","RecipientEmail","ExternalReference","DistributionChannel","UserLanguage","consent","id","com.1","com.2","X1_att.c_s","X1_v.c_s","X1_p.c_s","X1_i.c_s","X1_u.c_s","X1_a.c_s","X2_att.c_s","X2_v.c_s","X2_p.c_s","X2_i.c_s","X2_u.c_s","X2_a.c_s","X3_att.c_s","X3_v.c_s","X3_p.c_s","X3_i.c_s","X3_u.c_s","X3_a.c_s","X4_att.c_s","X4_v.c_s","X4_p.c_s","X4_i.c_s","X4_u.c_s","X4_a.c_s","X5_att.c_s","X5_v.c_s","X5_p.c_s","X5_i.c_s","X5_u.c_s","X5_a.c_s","X6_att.c_s","X6_v.c_s","X6_p.c_s","X6_i.c_s","X6_u.c_s","X6_a.c_s","X7_att.c_s","X7_v.c_s","X7_p.c_s","X7_i.c_s","X7_u.c_s","X7_a.c_s","X8_att.c_s","X8_v.c_s","X8_p.c_s","X8_i.c_s","X8_u.c_s","X8_a.c_s","X9_att.c_s","X9_v.c_s","X9_p.c_s","X9_i.c_s","X9_u.c_s","X9_a.c_s","X10_att.c_s","X10_v.c_s","X10_p.c_s","X10_i.c_s","X10_u.c_s","X10_a.c_s","X1_att.m_s","X1_v.m_s","X1_p.m_s","X1_i.m_s","X1_u.m_s","X1_a.m_s","X2_att.m_s","X2_v.m_s","X2_p.m_s","X2_i.m_s","X2_u.m_s","X2_a.m_s","X3_att.m_s","X3_v.m_s","X3_p.m_s","X3_i.m_s","X3_u.m_s","X3_a.m_s","X4_att.m_s","X4_v.m_s","X4_p.m_s","X4_i.m_s","X4_u.m_s","X4_a.m_s","X5_att.m_s","X5_v.m_s","X5_p.m_s","X5_i.m_s","X5_u.m_s","X5_a.m_s","X6_att.m_s","X6_v.m_s","X6_p.m_s","X6_i.m_s","X6_u.m_s","X6_a.m_s","X7_att.m_s","X7_v.m_s","X7_p.m_s","X7_i.m_s","X7_u.m_s","X7_a.m_s","X8_att.m_s","X8_v.m_s","X8_p.m_s","X8_i.m_s","X8_u.m_s","X8_a.m_s","X9_att.m_s","X9_v.m_s","X9_p.m_s","X9_i.m_s","X9_u.m_s","X9_a.m_s","X10_att.m_s","X10_v.m_s","X10_p.m_s","X10_i.m_s","X10_u.m_s","X10_a.m_s","X1_att.c_d","X1_v.c_d","X1_p.c_d","X1_i.c_d","X1_u.c_d","X1_a.c_d","X2_att.c_d","X2_v.c_d","X2_p.c_d","X2_i.c_d","X2_u.c_d","X2_a.c_d","X3_att.c_d","X3_v.c_d","X3_p.c_d","X3_i.c_d","X3_u.c_d","X3_a.c_d","X4_att.c_d","X4_v.c_d","X4_p.c_d","X4_i.c_d","X4_u.c_d","X4_a.c_d","X5_att.c_d","X5_v.c_d","X5_p.c_d","X5_i.c_d","X5_u.c_d","X5_a.c_d","X6_att.c_d","X6_v.c_d","X6_p.c_d","X6_i.c_d","X6_u.c_d","X6_a.c_d","X7_att.c_d","X7_v.c_d","X7_p.c_d","X7_i.c_d","X7_u.c_d","X7_a.c_d","X8_att.c_d","X8_v.c_d","X8_p.c_d","X8_i.c_d","X8_u.c_d","X8_a.c_d","X9_att.c_d","X9_v.c_d","X9_p.c_d","X9_i.c_d","X9_u.c_d","X9_a.c_d","X10_att.c_d","X10_v.c_d","X10_p.c_d","X10_i.c_d","X10_u.c_d","X10_a.c_d","X1_att.m_d","X1_v.m_d","X1_p.m_d","X1_i.m_d","X1_u.m_d","X1_a.m_d","X2_att.m_d","X2_v.m_d","X2_p.m_d","X2_i.m_d","X2_u.m_d","X2_a.m_d","X3_att.m_d","X3_v.m_d","X3_p.m_d","X3_i.m_d","X3_u.m_d","X3_a.m_d","X4_att.m_d","X4_v.m_d","X4_p.m_d","X4_i.m_d","X4_u.m_d","X4_a.m_d","X5_att.m_d","X5_v.m_d","X5_p.m_d","X5_i.m_d","X5_u.m_d","X5_a.m_d","X6_att.m_d","X6_v.m_d","X6_p.m_d","X6_i.m_d","X6_u.m_d","X6_a.m_d","X7_att.m_d","X7_v.m_d","X7_p.m_d","X7_i.m_d","X7_u.m_d","X7_a.m_d","X8_att.m_d","X8_v.m_d","X8_p.m_d","X8_i.m_d","X8_u.m_d","X8_a.m_d","X9_att.m_d","X9_v.m_d","X9_p.m_d","X9_i.m_d","X9_u.m_d","X9_a.m_d","X10_att.m_d","X10_v.m_d","X10_p.m_d","X10_i.m_d","X10_u.m_d","X10_a.m_d","FL_4_DO","casevienna_DO","messagevienna_DO","casedominos_DO","messagedominos_DO"
"5/14/2024 10:33","5/14/2024 10:36","0","100","154","1","5/14/2024 10:36","","","","","anonymous","EN","1",162,"7","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4","7","7","7","7","7","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","casedominos","","","Q220|Q221|a.c_d|att.c_d|v.c_d|i.c_d|u.c_d|p.c_d",""
"5/14/2024 10:33","5/14/2024 10:36","0","100","181","1","5/14/2024 10:36","","","","","anonymous","EN","1",163,"7","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4","6","6","6","6","6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","casedominos","","","Q220|Q221|att.c_d|p.c_d|a.c_d|u.c_d|i.c_d|v.c_d",""
"5/14/2024 10:34","5/14/2024 10:36","0","100","74","1","5/14/2024 10:36","","","","","anonymous","EN","1",164,"7","3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"5/14/2024 10:32","5/14/2024 10:36","0","100","186","1","5/14/2024 10:36","","","","","anonymous","EN","1",165,"7","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4","1","2","3","2","3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","casedominos","","","Q220|Q221|i.c_d|v.c_d|p.c_d|u.c_d|a.c_d|att.c_d",""
"5/14/2024 10:34","5/14/2024 10:36","0","100","117","1","5/14/2024 10:36","","","","","anonymous","EN","1",166,"7","1","","","","","","","","","","","","","4","7","6","6","7","7","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","casevienna","Q129|case|v.c_s|att.c_s|p.c_s|u.c_s|i.c_s|a.c_s","","",""
"5/14/2024 10:33","5/14/2024 10:36","0","100","132","1","5/14/2024 10:36","","","","","anonymous","EN","1",167,"7","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4","2","2","3","3","2","","","","","","","","","","","","","messagedominos","","","","Q228|Q229|i.m_d|v.m_d|u.m_d|a.m_d|att.m_d|p.m_d"
"5/14/2024 10:34","5/14/2024 10:36","0","100","99","1","5/14/2024 10:36","","","","","anonymous","EN","1",168,"7","5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"5/14/2024 10:33","5/14/2024 10:36","0","100","157","1","5/14/2024 10:36","","","","","anonymous","EN","1",169,"7","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4","7","6","6","6","6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","casevienna","Q129|case|v.c_s|att.c_s|a.c_s|p.c_s|i.c_s|u.c_s","","",""
"5/14/2024 10:32","5/14/2024 10:36","0","100","206","1","5/14/2024 10:36","","","","","anonymous","EN","1",170,"7","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4","6","6","7","7","7","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","casevienna","Q129|case|u.c_s|i.c_s|p.c_s|a.c_s|att.c_s|v.c_s","","",""
"5/14/2024 10:34","5/14/2024 10:36","0","100","85","1","5/14/2024 10:36","","","","","anonymous","EN","1",171,"5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"5/14/2024 10:34","5/14/2024 10:36","0","100","101","1","5/14/2024 10:36","","","","","anonymous","EN","1",172,"7","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4","4","4","5","3","5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","casedominos","","","Q220|Q221|v.c_d|a.c_d|u.c_d|p.c_d|i.c_d|att.c_d",""
"5/14/2024 10:32","5/14/2024 10:36","0","100","204","1","5/14/2024 10:36","","","","","anonymous","EN","1",173,"7","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4","1","1","1","1","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","messagevienna","","Q210|message|p.m_s|att.m_s|u.m_s|i.m_s|v.m_s|a.m_s","",""
"5/14/2024 10:33","5/14/2024 10:36","0","100","136","1","5/14/2024 10:36","","","","","anonymous","EN","1",174,"7","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4","1","1","1","1","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","casedominos","","","Q220|Q221|p.c_d|a.c_d|i.c_d|v.c_d|u.c_d|att.c_d",""
"5/14/2024 10:34","5/14/2024 10:36","0","100","78","1","5/14/2024 10:36","","","","","anonymous","EN","1",175,"7","7","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"5/14/2024 10:34","5/14/2024 10:36","0","100","110","1","5/14/2024 10:36","","","","","anonymous","EN","1",176,"7","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4","4","3","5","5","6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","messagedominos","","","","Q228|Q229|u.m_d|a.m_d|att.m_d|p.m_d|v.m_d|i.m_d"
"5/14/2024 10:35","5/14/2024 10:36","0","100","61","1","5/14/2024 10:36","","","","","anonymous","EN","1",177,"7","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4","4","5","5","4","6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","messagevienna","","Q210|message|a.m_s|p.m_s|att.m_s|i.m_s|u.m_s|v.m_s","",""
"5/14/2024 10:34","5/14/2024 10:36","0","100","124","1","5/14/2024 10:36","","","","","anonymous","EN","1",178,"7","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4","5","5","5","5","5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","messagevienna","","Q210|message|a.m_s|i.m_s|u.m_s|v.m_s|att.m_s|p.m_s","",""
"5/14/2024 10:33","5/14/2024 10:36","0","100","177","1","5/14/2024 10:36","","","","","anonymous","EN","1",179,"7","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4","5","7","6","5","7","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","messagevienna","","Q210|message|p.m_s|i.m_s|v.m_s|u.m_s|att.m_s|a.m_s","",""
"5/14/2024 10:34","5/14/2024 10:36","0","100","85","1","5/14/2024 10:36","","","","","anonymous","EN","1",180,"7","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4","3","1","1","3","3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","messagevienna","","Q210|message|v.m_s|a.m_s|p.m_s|u.m_s|att.m_s|i.m_s","",""
"5/14/2024 10:33","5/14/2024 10:36","0","100","182","1","5/14/2024 10:36","","","","","anonymous","EN","1",181,"7","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4","2","1","3","2","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","messagedominos","","","","Q228|Q229|att.m_d|i.m_d|v.m_d|u.m_d|a.m_d|p.m_d"
"5/14/2024 10:35","5/14/2024 10:36","0","100","76","1","5/14/2024 10:36","","","","","anonymous","EN","1",182,"7","1","","","","","","","4","3","2","4","4","5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","casevienna","Q129|case|a.c_s|i.c_s|u.c_s|v.c_s|p.c_s|att.c_s","","",""
"5/14/2024 10:32","5/14/2024 10:36","0","100","211","1","5/14/2024 10:36","","","","","anonymous","EN","1",183,"7","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4","6","3","5","5","6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","messagevienna","","Q210|message|i.m_s|u.m_s|v.m_s|att.m_s|a.m_s|p.m_s","",""
"5/14/2024 10:34","5/14/2024 10:36","0","100","137","1","5/14/2024 10:36","","","","","anonymous","EN","1",184,"7","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4","2","3","2","4","3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","casedominos","","","Q220|Q221|p.c_d|att.c_d|a.c_d|i.c_d|v.c_d|u.c_d",""
"5/14/2024 10:34","5/14/2024 10:36","0","100","123","1","5/14/2024 10:36","","","","","anonymous","EN","1",185,"7","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4","5","5","5","6","5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","messagedominos","","","","Q228|Q229|p.m_d|att.m_d|i.m_d|a.m_d|u.m_d|v.m_d"
"5/14/2024 10:33","5/14/2024 10:36","0","100","153","1","5/14/2024 10:36","","","","","anonymous","EN","1",186,"7","1","","","","","","","","","","","","","5","5","3","2","3","5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","casevienna","Q129|case|att.c_s|v.c_s|p.c_s|i.c_s|a.c_s|u.c_s","","",""
"5/14/2024 10:33","5/14/2024 10:36","0","100","160","1","5/14/2024 10:36","","","","","anonymous","EN","1",187,"7","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4","1","1","1","1","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","messagevienna","","Q210|message|u.m_s|att.m_s|v.m_s|p.m_s|a.m_s|i.m_s","",""
"5/14/2024 10:35","5/14/2024 10:36","0","100","62","1","5/14/2024 10:36","","","","","anonymous","EN","1",188,"6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"5/14/2024 10:34","5/14/2024 10:36","0","100","116","1","5/14/2024 10:36","","","","","anonymous","EN","1",189,"7","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"5/14/2024 10:33","5/14/2024 10:36","0","100","182","1","5/14/2024 10:36","","","","","anonymous","EN","1",190,"7","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4","1","2","1","1","4","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","casevienna","Q129|case|p.c_s|u.c_s|a.c_s|att.c_s|i.c_s|v.c_s","","",""
"5/14/2024 10:34","5/14/2024 10:36","0","100","100","1","5/14/2024 10:36","","","","","anonymous","EN","1",191,"7","1","4","7","7","7","7","7","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","casevienna","Q129|case|att.c_s|i.c_s|v.c_s|p.c_s|u.c_s|a.c_s","","",""
"5/14/2024 10:34","5/14/2024 10:36","0","100","153","1","5/14/2024 10:36","","","","","anonymous","EN","1",192,"7","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4","2","1","1","1","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","casevienna","Q129|case|v.c_s|p.c_s|i.c_s|a.c_s|u.c_s|att.c_s","","",""
"5/14/2024 10:34","5/14/2024 10:36","0","100","108","1","5/14/2024 10:36","","","","","anonymous","EN","1",193,"7","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4","5","4","5","5","6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","casevienna","Q129|case|a.c_s|i.c_s|p.c_s|u.c_s|v.c_s|att.c_s","","",""
"5/14/2024 10:36","5/14/2024 10:36","0","100","38","1","5/14/2024 10:36","","","","","anonymous","EN","1",194,"5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
