Status,Custom study tncs accepted at,Started at,Completed at,Reviewed at,Archived at,Time taken,Completion code,Total approvals,Primary language,Age,Sex,Ethnicity simplified,Country of birth,Country of residence,Nationality,Language,Student status,Employment status
APPROVED,Not Applicable,2024-10-03T21:00:25.795000Z,2024-10-03T21:03:17.093000Z,2024-10-04T00:22:32.651000Z,2024-10-03T21:03:18.068024Z,172,C7MPIYMZ,215,"English, Other",24,Male,Black,South Africa,South Africa,South Africa,English,Yes,Full-Time
APPROVED,Not Applicable,2024-10-03T21:00:27.737000Z,2024-10-03T21:02:06.975000Z,2024-10-04T00:23:48.363000Z,2024-10-03T21:02:07.678995Z,100,C7MPIYMZ,848,"Polish, English",23,Female,White,United States,Poland,United Kingdom,Polish,Yes,DATA_EXPIRED
APPROVED,Not Applicable,2024-10-03T21:00:35.554000Z,2024-10-03T21:03:41.342000Z,2024-10-04T00:30:03.170000Z,2024-10-03T21:03:42.096078Z,186,C7MPIYMZ,1861,English,50,Male,White,United States,United States,United States,English,No,Unemployed (and job seeking)
APPROVED,Not Applicable,2024-10-03T21:00:40.217000Z,2024-10-03T21:02:41.641000Z,2024-10-04T00:50:20.321000Z,2024-10-03T22:02:50.033872Z,122,C7MPIYMZ,18,"Afrikaans, English",67,Female,Mixed,South Africa,South Africa,South Africa,Afrikaans,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
APPROVED,Not Applicable,2024-10-03T21:00:48.055000Z,2024-10-03T21:01:59.630000Z,2024-10-04T00:50:20.732000Z,2024-10-03T21:02:00.468223Z,72,C7MPIYMZ,1,English,26,Female,White,United States,United States,United States,English,No,Full-Time
APPROVED,Not Applicable,2024-10-03T21:00:51.113000Z,2024-10-03T21:02:59.098000Z,2024-10-04T00:50:21.019000Z,2024-10-03T21:03:00.359626Z,128,C7MPIYMZ,599,English,39,Female,White,Italy,United Kingdom,United Kingdom,Italian,No,DATA_EXPIRED
APPROVED,Not Applicable,2024-10-03T21:00:58.620000Z,2024-10-03T21:06:27.542000Z,2024-10-04T00:50:21.339000Z,2024-10-03T21:09:10.782155Z,329,C7MPIYMZ,107,"English, Afrikaans",26,Female,Black,South Africa,South Africa,South Africa,English,DATA_EXPIRED,DATA_EXPIRED
APPROVED,Not Applicable,2024-10-03T21:01:02.468000Z,2024-10-03T21:03:09.842000Z,2024-10-04T00:50:21.647000Z,2024-10-03T21:03:10.593665Z,128,C7MPIYMZ,41,"English, Spanish",45,Female,White,United Kingdom,Spain,Spain,English,No,Full-Time
APPROVED,Not Applicable,2024-10-03T21:01:07.798000Z,2024-10-03T21:04:45.880000Z,2024-10-04T00:50:21.949000Z,2024-10-03T21:04:46.485490Z,219,C7MPIYMZ,98,English,44,Female,White,Macedonia,Germany,Macedonia,Macedonian,No,Full-Time
APPROVED,Not Applicable,2024-10-03T21:01:05.290000Z,2024-10-03T21:02:51.549000Z,2024-10-04T00:50:22.335000Z,2024-10-03T21:02:52.263075Z,107,C7MPIYMZ,234,English,35,Female,White,United Kingdom,United Kingdom,United Kingdom,English,DATA_EXPIRED,DATA_EXPIRED
APPROVED,Not Applicable,2024-10-03T21:01:02.075000Z,2024-10-03T21:03:18.696000Z,2024-10-04T00:30:03.658000Z,2024-10-03T21:03:19.512382Z,137,C7MPIYMZ,457,"English, Polish, Spanish",22,Male,White,Poland,Poland,Poland,Polish,Yes,Other
APPROVED,Not Applicable,2024-10-03T21:01:04.385000Z,2024-10-03T21:02:38.403000Z,2024-10-04T00:30:03.923000Z,2024-10-03T21:02:39.122602Z,95,C7MPIYMZ,726,English,41,Male,White,Canada,Canada,Canada,English,DATA_EXPIRED,DATA_EXPIRED
APPROVED,Not Applicable,2024-10-03T21:01:17.073000Z,2024-10-03T21:04:08.259000Z,2024-10-04T00:50:22.642000Z,2024-10-03T21:04:08.751157Z,172,C7MPIYMZ,4,English,34,Female,Black,South Africa,South Africa,South Africa,English,Yes,Full-Time
APPROVED,Not Applicable,2024-10-03T21:01:10.941000Z,2024-10-03T21:02:38.121000Z,2024-10-04T00:50:22.986000Z,2024-10-03T21:02:38.873906Z,88,C7MPIYMZ,56,English,20,Female,White,United States,United States,United States,English,Yes,Part-Time
APPROVED,Not Applicable,2024-10-03T21:01:15.832000Z,2024-10-03T21:03:34.159000Z,2024-10-04T00:50:23.349000Z,2024-10-03T21:03:35.458260Z,139,C7MPIYMZ,911,English,54,Female,White,South Africa,United Kingdom,South Africa,English,No,Full-Time
APPROVED,Not Applicable,2024-10-03T21:01:17.222000Z,2024-10-03T21:05:05.283000Z,2024-10-04T00:50:23.629000Z,2024-10-03T21:05:06.319007Z,229,C7MPIYMZ,297,"English, Italian",36,Female,Mixed,Italy,United Kingdom,Italy,Italian,No,Part-Time
APPROVED,Not Applicable,2024-10-03T21:01:19.072000Z,2024-10-03T21:03:40.095000Z,2024-10-04T00:50:23.925000Z,2024-10-03T21:03:41.174684Z,142,C7MPIYMZ,1867,English,66,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
APPROVED,Not Applicable,2024-10-03T21:01:28.315000Z,2024-10-03T21:03:32.572000Z,2024-10-04T00:50:24.215000Z,2024-10-03T21:03:33.237568Z,125,C7MPIYMZ,297,"English, Mandarin",27,Female,Asian,Canada,Canada,Canada,Chinese,DATA_EXPIRED,DATA_EXPIRED
APPROVED,Not Applicable,2024-10-03T21:01:34.382000Z,2024-10-03T21:03:26.133000Z,2024-10-04T00:50:24.524000Z,2024-10-03T21:03:27.222533Z,112,C7MPIYMZ,1578,English,37,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,Part-Time
APPROVED,Not Applicable,2024-10-03T21:01:36.619000Z,2024-10-03T21:03:22.861000Z,2024-10-04T00:50:24.840000Z,2024-10-03T21:03:23.573168Z,107,C7MPIYMZ,201,English,30,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
APPROVED,Not Applicable,2024-10-03T21:01:51.570000Z,2024-10-03T21:04:51.436000Z,2024-10-04T00:50:25.137000Z,2024-10-03T21:04:52.914385Z,180,C7MPIYMZ,0,English,35,Female,Black,Nigeria,Germany,Nigeria,English,No,Full-Time
APPROVED,Not Applicable,2024-10-03T21:01:48.002000Z,2024-10-03T21:04:08.650000Z,2024-10-04T00:30:04.192000Z,2024-10-03T21:04:09.621017Z,141,C7MPIYMZ,80,English,43,Male,White,United Kingdom,United Kingdom,United Kingdom,English,Yes,DATA_EXPIRED
APPROVED,Not Applicable,2024-10-03T21:01:46.849000Z,2024-10-03T21:03:26.370000Z,2024-10-04T00:30:04.463000Z,2024-10-03T21:03:26.959595Z,100,C7MPIYMZ,2754,English,30,Male,White,United States,United States,United States,English,No,Unemployed (and job seeking)
APPROVED,Not Applicable,2024-10-03T21:01:51.484000Z,2024-10-03T21:03:57.561000Z,2024-10-04T00:50:25.430000Z,2024-10-03T21:03:58.223868Z,127,C7MPIYMZ,158,English,34,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
APPROVED,Not Applicable,2024-10-03T21:02:01.672000Z,2024-10-03T21:03:21.027000Z,2024-10-04T00:50:25.739000Z,2024-10-03T21:03:21.700654Z,80,C7MPIYMZ,607,English,32,Female,White,United States,United States,United States,English,No,Unemployed (and job seeking)
APPROVED,Not Applicable,2024-10-03T21:01:51.064000Z,2024-10-03T21:03:54.195000Z,2024-10-04T00:30:04.869000Z,2024-10-03T21:03:54.806617Z,124,C7MPIYMZ,510,English,35,Male,White,Sweden,United Kingdom,Sweden,English,No,Full-Time
APPROVED,Not Applicable,2024-10-03T21:01:54.321000Z,2024-10-03T21:03:23.811000Z,2024-10-04T00:50:26.039000Z,2024-10-03T21:03:24.423783Z,90,C7MPIYMZ,21,English,22,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,Part-Time
APPROVED,Not Applicable,2024-10-03T21:02:06.493000Z,2024-10-03T21:03:22.871000Z,2024-10-04T00:30:05.176000Z,2024-10-03T21:03:23.816112Z,77,C7MPIYMZ,614,English,36,Male,Asian,United States,United States,United States,English,No,Full-Time
APPROVED,Not Applicable,2024-10-03T21:01:47.693000Z,2024-10-03T21:05:30.060000Z,2024-10-04T00:50:26.344000Z,2024-10-03T21:05:31.203860Z,223,C7MPIYMZ,91,English,37,Female,Black,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
APPROVED,Not Applicable,2024-10-03T21:02:05.755000Z,2024-10-03T21:03:53.806000Z,2024-10-04T00:50:26.634000Z,2024-10-03T21:03:54.693692Z,109,C7MPIYMZ,448,English,55,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
APPROVED,Not Applicable,2024-10-03T21:02:06.301000Z,2024-10-03T21:04:32.810000Z,2024-10-04T00:50:26.924000Z,2024-10-03T21:04:33.362677Z,147,C7MPIYMZ,147,English,32,Female,White,Canada,Canada,Canada,English,DATA_EXPIRED,DATA_EXPIRED
APPROVED,Not Applicable,2024-10-03T21:02:18.595000Z,2024-10-03T21:07:13.518000Z,2024-10-04T00:30:05.440000Z,2024-10-03T21:09:18.749372Z,295,C7MPIYMZ,230,"Afrikaans, English, Hindi, Swahili",44,Male,Black,Zimbabwe,South Africa,Zimbabwe,English,Yes,Full-Time
APPROVED,Not Applicable,2024-10-03T21:02:13.571000Z,2024-10-03T21:03:40.698000Z,2024-10-04T00:50:27.229000Z,2024-10-03T21:03:41.337403Z,88,C7MPIYMZ,27,English,19,Female,Black,South Africa,South Africa,South Africa,English,No,Full-Time
APPROVED,Not Applicable,2024-10-03T21:02:28.428000Z,2024-10-03T21:04:34.695000Z,2024-10-04T00:50:27.542000Z,2024-10-03T21:04:35.573887Z,127,C7MPIYMZ,131,"English, Portuguese, Spanish",25,Female,White,Portugal,Portugal,Portugal,Portuguese,Yes,Unemployed (and job seeking)
APPROVED,Not Applicable,2024-10-03T21:02:13.042000Z,2024-10-03T21:04:13.296000Z,2024-10-04T00:50:27.819000Z,2024-10-03T21:04:13.854490Z,121,C7MPIYMZ,1856,English,56,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
APPROVED,Not Applicable,2024-10-03T21:02:04.934000Z,2024-10-03T21:04:12.122000Z,2024-10-04T00:50:28.106000Z,2024-10-03T21:04:12.751487Z,128,C7MPIYMZ,350,"Portuguese, English",30,Female,White,Portugal,Portugal,Portugal,Portuguese,No,Full-Time
APPROVED,Not Applicable,2024-10-03T21:02:15.148000Z,2024-10-03T21:04:06.518000Z,2024-10-04T00:50:28.498000Z,2024-10-03T21:04:07.267800Z,112,C7MPIYMZ,560,English,36,Female,White,Bulgaria,United States,United States,Bulgarian,DATA_EXPIRED,DATA_EXPIRED
APPROVED,Not Applicable,2024-10-03T21:02:16.606000Z,2024-10-03T21:04:29.646000Z,2024-10-04T00:30:05.707000Z,2024-10-03T21:04:30.320510Z,134,C7MPIYMZ,211,"English, Afrikaans",27,Male,Black,South Africa,South Africa,South Africa,English,No,Full-Time
APPROVED,Not Applicable,2024-10-03T21:02:28.482000Z,2024-10-03T21:04:04.896000Z,2024-10-04T00:50:28.774000Z,2024-10-03T21:04:06.272061Z,97,C7MPIYMZ,396,English,51,Female,White,United Kingdom,United Kingdom,United Kingdom,English,Yes,Full-Time
APPROVED,Not Applicable,2024-10-03T21:02:32.901000Z,2024-10-03T21:05:46.408000Z,2024-10-04T00:50:29.055000Z,2024-10-03T21:05:47.889687Z,194,C7MPIYMZ,14,English,21,Female,Black,South Africa,South Africa,South Africa,English,Yes,Full-Time
APPROVED,Not Applicable,2024-10-03T21:02:28.405000Z,2024-10-03T21:04:56.264000Z,2024-10-04T00:50:29.333000Z,2024-10-03T21:04:56.833406Z,148,C7MPIYMZ,101,"Other, English, German",29,Female,Other,Azerbaijan,Germany,Azerbaijan,Other,DATA_EXPIRED,DATA_EXPIRED
APPROVED,Not Applicable,2024-10-03T21:02:29.425000Z,2024-10-03T21:05:09.897000Z,2024-10-04T00:50:29.619000Z,2024-10-03T21:05:10.478283Z,161,C7MPIYMZ,818,English,62,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
APPROVED,Not Applicable,2024-10-03T21:02:33.223000Z,2024-10-03T21:05:42.555000Z,2024-10-04T00:50:29.937000Z,2024-10-03T21:05:44.309033Z,190,C7MPIYMZ,52,English,30,Female,Asian,Canada,Canada,Canada,English,No,Full-Time
APPROVED,Not Applicable,2024-10-03T21:02:39.769000Z,2024-10-03T21:08:11.792000Z,2024-10-04T00:50:30.249000Z,2024-10-03T21:09:27.491930Z,333,C7MPIYMZ,612,English,56,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,Part-Time
APPROVED,Not Applicable,2024-10-03T21:02:39.118000Z,2024-10-03T21:05:47.008000Z,2024-10-04T00:50:30.557000Z,2024-10-03T21:05:48.290188Z,188,C7MPIYMZ,125,"English, Other",23,Female,Black,South Africa,South Africa,South Africa,English,Yes,Unemployed (and job seeking)
APPROVED,Not Applicable,2024-10-03T21:02:42.165000Z,2024-10-03T21:09:14.956000Z,2024-10-04T00:30:05.967000Z,2024-10-03T21:09:43.930014Z,393,C7MPIYMZ,38,"Other, English",29,Male,Black,South Africa,South Africa,South Africa,Other,No,Full-Time
APPROVED,Not Applicable,2024-10-03T21:02:39.371000Z,2024-10-03T21:05:17.570000Z,2024-10-04T00:50:31.309000Z,2024-10-03T21:05:18.138211Z,159,C7MPIYMZ,2,"Arabic, English",37,Female,Other,United Kingdom,United Kingdom,United Kingdom,Arabic,No,Full-Time
APPROVED,Not Applicable,2024-10-03T21:02:51.019000Z,2024-10-03T21:11:17.916000Z,2024-10-04T00:50:31.612000Z,2024-10-03T21:11:18.600660Z,507,C7MPIYMZ,410,"Portuguese, English",25,Female,White,Portugal,Luxembourg,Portugal,Portuguese,DATA_EXPIRED,DATA_EXPIRED
APPROVED,Not Applicable,2024-10-03T21:03:03.105000Z,2024-10-03T21:04:36.169000Z,2024-10-04T00:50:31.897000Z,2024-10-03T21:04:36.998806Z,94,C7MPIYMZ,613,English,22,Female,White,United Kingdom,United Kingdom,United Kingdom,English,Yes,DATA_EXPIRED
APPROVED,Not Applicable,2024-10-03T21:03:11.823000Z,2024-10-03T21:04:17.070000Z,2024-10-04T00:50:32.191000Z,2024-10-03T21:04:17.845144Z,66,C7MPIYMZ,12,English,37,Female,White,United States,United States,United States,English,No,Part-Time
APPROVED,Not Applicable,2024-10-03T21:03:18.709000Z,2024-10-03T21:05:09.862000Z,2024-10-04T00:50:32.484000Z,2024-10-03T21:05:10.605332Z,112,C7MPIYMZ,204,English,38,Female,White,United Kingdom,United Kingdom,United Kingdom,English,DATA_EXPIRED,Part-Time
APPROVED,Not Applicable,2024-10-03T21:03:09.149000Z,2024-10-03T21:06:00.124000Z,2024-10-04T00:30:06.227000Z,2024-10-03T21:06:03.460487Z,171,C7MPIYMZ,37,"English, Polish",25,Male,White,Poland,Poland,Poland,Polish,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
APPROVED,Not Applicable,2024-10-03T21:03:15.442000Z,2024-10-03T21:04:58.548000Z,2024-10-04T00:50:32.806000Z,2024-10-03T21:04:59.185566Z,104,C7MPIYMZ,87,English,36,Female,Mixed,United Kingdom,United Kingdom,United Kingdom,English,DATA_EXPIRED,DATA_EXPIRED
APPROVED,Not Applicable,2024-10-03T21:03:20.851000Z,2024-10-03T21:05:30.198000Z,2024-10-04T00:50:33.187000Z,2024-10-03T21:05:31.925251Z,130,C7MPIYMZ,426,English,53,Female,White,South Africa,United Kingdom,United Kingdom,English,DATA_EXPIRED,DATA_EXPIRED
APPROVED,Not Applicable,2024-10-03T21:03:28.816000Z,2024-10-03T21:05:15.033000Z,2024-10-04T00:50:33.482000Z,2024-10-03T21:05:15.516513Z,107,C7MPIYMZ,342,English,28,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
APPROVED,Not Applicable,2024-10-03T21:03:30.608000Z,2024-10-03T21:07:28.574000Z,2024-10-04T00:50:33.802000Z,2024-10-03T21:09:20.658222Z,238,C7MPIYMZ,241,English,68,Female,White,United States,United States,United States,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
APPROVED,Not Applicable,2024-10-03T21:03:28.427000Z,2024-10-03T21:06:21.620000Z,2024-10-04T00:50:34.082000Z,2024-10-03T21:08:59.676628Z,174,C7MPIYMZ,7,"English, French, German, Italian, Russian",56,Female,Black,South Africa,South Africa,South Africa,English,Yes,Unemployed (and job seeking)
APPROVED,Not Applicable,2024-10-03T21:03:28.747000Z,2024-10-03T21:04:31.838000Z,2024-10-04T00:50:34.407000Z,2024-10-03T21:04:32.939523Z,64,C7MPIYMZ,691,English,25,Female,White,United States,United States,United States,English,Yes,Full-Time
APPROVED,Not Applicable,2024-10-03T21:04:25.270000Z,2024-10-03T21:06:24.142000Z,2024-10-04T00:50:34.712000Z,2024-10-03T21:09:09.969178Z,119,C7MPIYMZ,242,"English, Spanish",34,Female,White,Mexico,Mexico,Mexico,Spanish,No,Full-Time
APPROVED,Not Applicable,2024-10-03T21:03:32.094000Z,2024-10-03T21:04:45.411000Z,2024-10-04T00:30:06.534000Z,2024-10-03T21:04:46.276756Z,74,C7MPIYMZ,1787,English,37,Male,Asian,Malaysia,United Kingdom,Malaysia,English,No,Full-Time
APPROVED,Not Applicable,2024-10-03T21:03:31.937000Z,2024-10-03T21:04:34.144000Z,2024-10-04T00:50:35.100000Z,2024-10-03T21:04:35.545492Z,63,C7MPIYMZ,3516,English,37,Female,White,United States,United States,United States,English,No,Unemployed (and job seeking)
APPROVED,Not Applicable,2024-10-03T21:03:44.609000Z,2024-10-03T21:07:45.383000Z,2024-10-04T00:30:06.813000Z,2024-10-03T21:09:23.442957Z,241,C7MPIYMZ,26,English,32,Male,Black,Nigeria,United Kingdom,Nigeria,English,No,Part-Time
APPROVED,Not Applicable,2024-10-03T21:03:41.732000Z,2024-10-03T21:08:15.874000Z,2024-10-04T00:50:35.391000Z,2024-10-03T21:09:28.003228Z,275,C7MPIYMZ,2333,English,54,Female,Mixed,Singapore,United Kingdom,United Kingdom,English,No,Part-Time
APPROVED,Not Applicable,2024-10-03T21:06:18.883000Z,2024-10-03T21:08:44.763000Z,2024-10-04T00:30:07.090000Z,2024-10-03T21:09:32.649121Z,146,C7MPIYMZ,60,English,40,Male,Asian,Oman,Canada,Sri Lanka,English,Yes,DATA_EXPIRED
APPROVED,Not Applicable,2024-10-03T21:03:54.531000Z,2024-10-03T21:07:52.173000Z,2024-10-04T00:50:35.863000Z,2024-10-03T21:09:27.878034Z,238,C7MPIYMZ,11,"Afrikaans, English",37,Female,Black,Zimbabwe,South Africa,Zimbabwe,English,Yes,Full-Time
APPROVED,Not Applicable,2024-10-03T21:03:56.270000Z,2024-10-03T21:08:44.834000Z,2024-10-04T00:50:36.194000Z,2024-10-03T21:09:32.389173Z,289,C7MPIYMZ,27,"Other, English",29,Female,Black,South Africa,South Africa,South Africa,English,No,Unemployed (and job seeking)
APPROVED,Not Applicable,2024-10-03T21:03:56.526000Z,2024-10-03T21:07:56.822000Z,2024-10-04T00:50:36.523000Z,2024-10-03T21:09:24.714617Z,241,C7MPIYMZ,95,"English, Other",23,Female,Black,South Africa,South Africa,South Africa,English,Yes,DATA_EXPIRED
APPROVED,Not Applicable,2024-10-03T21:03:56.715000Z,2024-10-03T21:05:49.600000Z,2024-10-04T00:30:07.357000Z,2024-10-03T21:05:52.827189Z,113,C7MPIYMZ,1314,English,59,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Part-Time
APPROVED,Not Applicable,2024-10-03T21:04:36.857000Z,2024-10-03T21:08:54.074000Z,2024-10-04T00:50:36.948000Z,2024-10-03T21:09:34.262152Z,258,C7MPIYMZ,0,English,50,Female,White,United Kingdom,Portugal,United Kingdom,English,No,Full-Time
APPROVED,Not Applicable,2024-10-03T21:04:06.885000Z,2024-10-03T21:05:40.153000Z,2024-10-04T00:50:37.235000Z,2024-10-03T21:05:42.317132Z,94,C7MPIYMZ,1401,English,36,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,Part-Time
APPROVED,Not Applicable,2024-10-03T21:04:05.063000Z,2024-10-03T21:06:09.803000Z,2024-10-04T00:50:37.504000Z,2024-10-03T21:06:13.016503Z,125,C7MPIYMZ,4253,English,50,Female,White,United States,United States,United States,English,No,Full-Time
APPROVED,Not Applicable,2024-10-03T21:04:01.557000Z,2024-10-03T21:16:18.362000Z,2024-10-04T00:50:37.775000Z,2024-10-03T21:16:19.046196Z,737,C7MPIYMZ,746,"Polish, English",26,Female,White,Poland,Poland,Poland,Polish,No,Full-Time
APPROVED,Not Applicable,2024-10-03T21:04:19.753000Z,2024-10-03T21:08:23.797000Z,2024-10-04T00:50:38.089000Z,2024-10-03T21:09:29.352481Z,245,C7MPIYMZ,16,English,30,Female,Black,Zimbabwe,South Africa,Zimbabwe,English,No,DATA_EXPIRED
APPROVED,Not Applicable,2024-10-03T21:04:32.978000Z,2024-10-03T21:15:33.646000Z,2024-10-04T00:50:38.435000Z,2024-10-03T21:15:34.216202Z,661,C7MPIYMZ,3,"Hungarian, English",45,Female,White,Romania,Hungary,Hungary,Hungarian,No,Unemployed (and job seeking)
APPROVED,Not Applicable,2024-10-03T21:04:12.649000Z,2024-10-03T21:06:42.264000Z,2024-10-04T00:30:07.618000Z,2024-10-03T21:09:13.359868Z,150,C7MPIYMZ,128,English,24,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
APPROVED,Not Applicable,2024-10-03T21:04:20.931000Z,2024-10-03T21:08:00.022000Z,2024-10-04T00:50:38.735000Z,2024-10-03T21:09:25.337185Z,220,C7MPIYMZ,2,English,23,Female,Black,South Africa,South Africa,South Africa,English,Yes,Unemployed (and job seeking)
APPROVED,Not Applicable,2024-10-03T21:04:21.504000Z,2024-10-03T21:05:24.285000Z,2024-10-04T00:50:39.063000Z,2024-10-03T21:05:24.878197Z,63,C7MPIYMZ,3,English,29,Female,Asian,China,United Kingdom,China,Chinese,No,Part-Time
APPROVED,Not Applicable,2024-10-03T21:04:19.353000Z,2024-10-03T21:05:49.099000Z,2024-10-04T00:50:39.367000Z,2024-10-03T21:05:51.296016Z,90,C7MPIYMZ,21,English,20,Female,Asian,Belgium,United Kingdom,Belgium,Dutch,Yes,Unemployed (and job seeking)
APPROVED,Not Applicable,2024-10-03T21:04:23.827000Z,2024-10-03T21:05:29.329000Z,2024-10-04T00:30:07.922000Z,2024-10-03T21:05:30.064119Z,66,C7MPIYMZ,331,English,42,Male,White,United Kingdom,United Kingdom,United Kingdom,English,DATA_EXPIRED,DATA_EXPIRED
APPROVED,Not Applicable,2024-10-03T21:05:50.371000Z,2024-10-03T21:08:53.720000Z,2024-10-04T00:50:39.645000Z,2024-10-03T21:09:33.846872Z,184,C7MPIYMZ,254,"Spanish, English",24,Female,White,Mexico,Mexico,Mexico,Spanish,No,Full-Time
APPROVED,Not Applicable,2024-10-03T21:04:23.224000Z,2024-10-03T21:06:39.487000Z,2024-10-04T00:30:08.177000Z,2024-10-03T21:09:12.746652Z,137,C7MPIYMZ,98,English,39,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
APPROVED,Not Applicable,2024-10-03T21:04:19.174000Z,2024-10-03T21:06:14.107000Z,2024-10-04T00:30:09.050000Z,2024-10-03T21:06:16.665632Z,115,C7MPIYMZ,736,"Portuguese, English",26,Male,Mixed,Portugal,Portugal,Portugal,Portuguese,Yes,Part-Time
APPROVED,Not Applicable,2024-10-03T21:04:27.973000Z,2024-10-03T21:06:40.670000Z,2024-10-04T00:50:39.933000Z,2024-10-03T21:09:13.055122Z,133,C7MPIYMZ,480,"Turkish, English",32,Female,Asian,Austria,Germany,Austria,Turkish,No,Full-Time
APPROVED,Not Applicable,2024-10-03T21:04:50.801000Z,2024-10-03T21:07:48.788000Z,2024-10-04T00:50:40.355000Z,2024-10-03T21:09:23.636207Z,178,C7MPIYMZ,2,"English, Tagalog-Filipino",27,Female,Asian,Philippines,Spain,Philippines,Tagalog-Filipino,No,DATA_EXPIRED
APPROVED,Not Applicable,2024-10-03T21:04:30.156000Z,2024-10-03T21:06:01.721000Z,2024-10-04T00:30:09.318000Z,2024-10-03T21:06:05.795530Z,92,C7MPIYMZ,521,English,32,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
APPROVED,Not Applicable,2024-10-03T21:04:38.942000Z,2024-10-03T21:08:08.228000Z,2024-10-04T00:50:40.655000Z,2024-10-03T21:09:26.611028Z,210,C7MPIYMZ,654,English,77,Female,White,United Kingdom,South Africa,United Kingdom,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
APPROVED,Not Applicable,2024-10-03T21:04:39.276000Z,2024-10-03T21:06:10.688000Z,2024-10-04T00:50:40.932000Z,2024-10-03T21:06:14.478349Z,92,C7MPIYMZ,1671,English,29,Female,White,United States,United States,United States,English,No,DATA_EXPIRED
APPROVED,Not Applicable,2024-10-03T21:04:32.491000Z,2024-10-03T21:07:28.595000Z,2024-10-04T00:30:09.579000Z,2024-10-03T21:09:20.694610Z,177,C7MPIYMZ,1379,"English, Italian, Spanish",33,Male,White,Italy,Spain,Italy,Italian,No,Full-Time
APPROVED,Not Applicable,2024-10-03T21:04:41.920000Z,2024-10-03T21:06:18.351000Z,2024-10-04T00:30:09.859000Z,2024-10-03T21:06:22.148527Z,97,C7MPIYMZ,206,"Portuguese, English, Spanish",23,Male,Mixed,Portugal,Portugal,Portugal,Portuguese,No,Unemployed (and job seeking)
APPROVED,Not Applicable,2024-10-03T21:05:19.920000Z,2024-10-03T21:07:10.028000Z,2024-10-04T00:50:41.298000Z,2024-10-03T21:16:12.577917Z,111,C7MPIYMZ,202,English,38,Female,Mixed,United States,United States,United States,English,No,Unemployed (and job seeking)
APPROVED,Not Applicable,2024-10-03T21:04:55.332000Z,2024-10-03T21:11:06.514000Z,2024-10-04T00:50:41.637000Z,2024-10-03T21:11:09.232618Z,372,C7MPIYMZ,44,English,26,Female,Black,South Africa,South Africa,South Africa,English,No,Full-Time
APPROVED,Not Applicable,2024-10-03T21:04:49.280000Z,2024-10-03T21:06:55.337000Z,2024-10-04T00:30:10.120000Z,2024-10-03T21:09:20.464551Z,127,C7MPIYMZ,715,English,35,Male,Mixed,United States,United States,United States,English,No,DATA_EXPIRED
APPROVED,Not Applicable,2024-10-03T21:04:58.604000Z,2024-10-03T21:06:22.168000Z,2024-10-04T00:50:41.926000Z,2024-10-03T21:09:00.233168Z,84,C7MPIYMZ,636,English,27,Female,Other,United States,United States,United States,English,No,Unemployed (and job seeking)
APPROVED,Not Applicable,2024-10-03T21:04:57.624000Z,2024-10-03T21:06:27.968000Z,2024-10-04T00:30:10.390000Z,2024-10-03T21:09:11.299671Z,91,C7MPIYMZ,137,English,19,Male,Mixed,United States,United States,United States,English,Yes,DATA_EXPIRED
APPROVED,Not Applicable,2024-10-03T21:05:05.141000Z,2024-10-03T21:08:32.677000Z,2024-10-04T00:50:42.206000Z,2024-10-03T21:09:30.726421Z,208,C7MPIYMZ,7,English,37,Female,Black,Zimbabwe,South Africa,Zimbabwe,Other,No,Unemployed (and job seeking)
APPROVED,Not Applicable,2024-10-03T21:05:04.918000Z,2024-10-03T21:07:11.181000Z,2024-10-04T00:50:42.487000Z,2024-10-03T21:09:18.552764Z,127,C7MPIYMZ,70,English,43,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,Part-Time
