Status,Custom study tncs accepted at,Started at,Completed at,Reviewed at,Archived at,Time taken,Completion code,Total approvals,Primary language,Age,Sex,Ethnicity simplified,Country of birth,Country of residence,Nationality,Language,Student status,Employment status
APPROVED,Not Applicable,2024-05-14T16:32:20.413000Z,2024-05-14T16:34:12.059000Z,2024-05-14T17:44:40.809000Z,2024-05-14T16:34:20.734708Z,112,CWXOPOUY,634,English,27,Female,Black,South Africa,South Africa,South Africa,English,Yes,Part-Time
APPROVED,Not Applicable,2024-05-14T16:32:17.662000Z,2024-05-14T16:33:05.108000Z,2024-05-14T17:44:41.248000Z,2024-05-14T16:33:05.744689Z,48,CWXOPOUY,677,"Portuguese, English",26,Female,White,Portugal,Portugal,Portugal,Portuguese,Yes,Full-Time
APPROVED,Not Applicable,2024-05-14T16:32:36.364000Z,2024-05-14T16:40:17.222000Z,2024-05-14T17:44:41.688000Z,2024-05-14T16:40:53.453029Z,461,CWXOPOUY,560,English,40,Female,Black,South Africa,South Africa,South Africa,English,No,Full-Time
APPROVED,Not Applicable,2024-05-14T16:32:23.458000Z,2024-05-14T16:34:21.384000Z,2024-05-14T17:43:02.491000Z,2024-05-14T16:34:24.977291Z,118,CWXOPOUY,320,English,51,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
APPROVED,Not Applicable,2024-05-14T16:32:25.328000Z,2024-05-14T16:33:35.191000Z,2024-05-14T17:44:42.109000Z,2024-05-14T16:33:35.811687Z,70,CWXOPOUY,2485,English,65,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
APPROVED,Not Applicable,2024-05-14T16:32:24.821000Z,2024-05-14T16:34:22.490000Z,2024-05-14T17:43:02.936000Z,2024-05-14T16:34:24.765995Z,118,CWXOPOUY,386,"English, Afrikaans",23,Male,Black,South Africa,South Africa,South Africa,English,Yes,Full-Time
APPROVED,Not Applicable,2024-05-14T16:32:46.616000Z,2024-05-14T16:43:45.220000Z,2024-05-14T17:44:42.538000Z,2024-05-14T16:43:45.940928Z,659,CWXOPOUY,376,"English, Other",54,Female,Black,South Africa,South Africa,South Africa,English,Yes,Part-Time
APPROVED,Not Applicable,2024-05-14T16:32:26.872000Z,2024-05-14T16:34:12.944000Z,2024-05-14T17:44:42.969000Z,2024-05-14T16:34:20.695786Z,107,CWXOPOUY,26,English,29,Female,White,Switzerland,Netherlands,Switzerland,German,No,Full-Time
APPROVED,Not Applicable,2024-05-14T16:32:33.108000Z,2024-05-14T16:34:40.126000Z,2024-05-14T17:43:03.329000Z,2024-05-14T16:34:40.990074Z,128,CWXOPOUY,39,English,23,Male,Black,South Africa,South Africa,South Africa,English,Yes,Unemployed (and job seeking)
APPROVED,Not Applicable,2024-05-14T16:32:30.355000Z,2024-05-14T16:34:17.929000Z,2024-05-14T17:44:43.435000Z,2024-05-14T16:34:23.361745Z,108,CWXOPOUY,532,"Polish, English",24,Female,White,Poland,Poland,Poland,Polish,Yes,Part-Time
APPROVED,Not Applicable,2024-05-14T16:32:33.688000Z,2024-05-14T16:36:05.456000Z,2024-05-14T17:44:43.949000Z,2024-05-14T16:36:06.453517Z,212,CWXOPOUY,522,"Other, English",26,Female,Black,South Africa,South Africa,South Africa,English,No,Full-Time
APPROVED,Not Applicable,2024-05-14T16:32:42.571000Z,2024-05-14T16:36:14.486000Z,2024-05-14T17:44:44.391000Z,2024-05-14T16:36:15.868406Z,212,CWXOPOUY,92,English,32,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
APPROVED,Not Applicable,2024-05-14T16:32:32.500000Z,2024-05-14T16:35:22.773000Z,2024-05-14T17:44:44.871000Z,2024-05-14T16:35:23.806366Z,171,CWXOPOUY,571,"Spanish, English, Korean, Catalan",29,Female,White,Spain,Spain,Spain,Spanish,Yes,Unemployed (and job seeking)
APPROVED,Not Applicable,2024-05-14T16:32:31.557000Z,2024-05-14T16:34:31.726000Z,2024-05-14T17:43:03.781000Z,2024-05-14T16:34:32.398007Z,121,CWXOPOUY,829,English,36,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Part-Time
APPROVED,Not Applicable,2024-05-14T16:32:31.738000Z,2024-05-14T16:34:13.557000Z,2024-05-14T17:43:04.158000Z,2024-05-14T16:34:21.035608Z,102,CWXOPOUY,901,English,29,Male,White,Hong Kong,United Kingdom,United Kingdom,English,No,Full-Time
APPROVED,Not Applicable,2024-05-14T16:32:38.812000Z,2024-05-14T16:35:21.630000Z,2024-05-14T17:44:45.307000Z,2024-05-14T16:35:22.245671Z,163,CWXOPOUY,18,English,21,Female,Black,South Africa,South Africa,South Africa,English,Yes,Part-Time
APPROVED,Not Applicable,2024-05-14T16:32:30.204000Z,2024-05-14T16:34:50.343000Z,2024-05-14T17:44:45.776000Z,2024-05-14T16:34:51.477806Z,141,CWXOPOUY,1059,English,44,Female,White,United Kingdom,United Kingdom,United Kingdom,English,DATA_EXPIRED,DATA_EXPIRED
APPROVED,Not Applicable,2024-05-14T16:32:46.046000Z,2024-05-14T16:35:18.837000Z,2024-05-14T17:43:04.648000Z,2024-05-14T16:35:19.739483Z,153,CWXOPOUY,278,"Spanish, English",29,Male,White,Chile,Chile,Chile,Spanish,No,Full-Time
APPROVED,Not Applicable,2024-05-14T16:32:45.560000Z,2024-05-14T16:35:44.950000Z,2024-05-14T17:43:05.063000Z,2024-05-14T16:35:45.922033Z,180,CWXOPOUY,2675,English,68,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
APPROVED,Not Applicable,2024-05-14T16:32:42.420000Z,2024-05-14T16:33:39.245000Z,2024-05-14T17:44:46.222000Z,2024-05-14T16:33:39.860301Z,57,CWXOPOUY,6,English,51,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
APPROVED,Not Applicable,2024-05-14T16:32:31.879000Z,2024-05-14T16:35:35.190000Z,2024-05-14T17:43:05.490000Z,2024-05-14T16:35:35.919338Z,184,CWXOPOUY,627,"French, Portuguese, Spanish, English",52,Male,White,France,Portugal,Portugal,Portuguese,Yes,Full-Time
APPROVED,Not Applicable,2024-05-14T16:32:39.195000Z,2024-05-14T16:35:22.593000Z,2024-05-14T17:44:46.722000Z,2024-05-14T16:35:23.355282Z,164,CWXOPOUY,63,English,38,Female,Black,South Africa,South Africa,South Africa,English,Yes,Full-Time
APPROVED,Not Applicable,2024-05-14T16:32:40.258000Z,2024-05-14T16:36:14.320000Z,2024-05-14T17:44:47.204000Z,2024-05-14T16:36:15.424766Z,215,CWXOPOUY,435,English,37,Female,Black,South Africa,South Africa,South Africa,English,No,Full-Time
APPROVED,Not Applicable,2024-05-14T16:32:37.445000Z,2024-05-14T16:33:59.562000Z,2024-05-14T17:43:05.923000Z,2024-05-14T16:34:01.575275Z,83,CWXOPOUY,480,English,25,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
APPROVED,Not Applicable,2024-05-14T16:33:03.977000Z,2024-05-14T16:35:53.732000Z,2024-05-14T17:44:47.617000Z,2024-05-14T16:35:54.569343Z,170,CWXOPOUY,72,English,29,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
APPROVED,Not Applicable,2024-05-14T16:32:50.673000Z,2024-05-14T16:34:40.137000Z,2024-05-14T17:44:48.076000Z,2024-05-14T16:34:40.743469Z,110,CWXOPOUY,535,"English, French",22,Female,White,Canada,Canada,Canada,English,Yes,Unemployed (and job seeking)
APPROVED,Not Applicable,2024-05-14T16:32:41.088000Z,2024-05-14T16:34:37.194000Z,2024-05-14T17:44:48.539000Z,2024-05-14T16:34:37.711350Z,117,CWXOPOUY,286,English,56,Female,Asian,United Kingdom,United Kingdom,United Kingdom,Gujarati,No,Part-Time
APPROVED,Not Applicable,2024-05-14T16:32:37.933000Z,2024-05-14T16:34:23.749000Z,2024-05-14T17:43:06.303000Z,2024-05-14T16:34:25.477089Z,106,CWXOPOUY,699,English,42,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
APPROVED,Not Applicable,2024-05-14T16:32:38.735000Z,2024-05-14T16:38:55.434000Z,2024-05-14T17:43:06.746000Z,2024-05-14T16:40:29.845850Z,377,CWXOPOUY,240,English,27,Male,Black,South Africa,South Africa,South Africa,English,No,Full-Time
APPROVED,Not Applicable,2024-05-14T16:32:42.515000Z,2024-05-14T16:33:40.539000Z,2024-05-14T17:44:48.995000Z,2024-05-14T16:33:41.389230Z,59,CWXOPOUY,1418,English,44,Female,White,United Kingdom,United Kingdom,United Kingdom,English,DATA_EXPIRED,DATA_EXPIRED
APPROVED,Not Applicable,2024-05-14T16:32:48.353000Z,2024-05-14T16:34:05.736000Z,2024-05-14T17:43:07.181000Z,2024-05-14T16:34:13.859089Z,78,CWXOPOUY,522,"French, English",69,Male,White,France,France,France,French,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
APPROVED,Not Applicable,2024-05-14T16:32:43.163000Z,2024-05-14T16:38:02.078000Z,2024-05-14T17:44:49.441000Z,2024-05-14T16:40:18.648954Z,319,CWXOPOUY,1134,English,55,Female,White,Canada,United Kingdom,United Kingdom,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
APPROVED,Not Applicable,2024-05-14T16:32:48.102000Z,2024-05-14T16:35:54.825000Z,2024-05-14T17:44:49.968000Z,2024-05-14T16:35:55.669034Z,187,CWXOPOUY,979,English,50,Female,White,Australia,Australia,Australia,English,No,Unemployed (and job seeking)
APPROVED,Not Applicable,2024-05-14T16:32:47.455000Z,2024-05-14T16:34:30.638000Z,2024-05-14T17:43:07.568000Z,2024-05-14T16:34:31.283343Z,104,CWXOPOUY,925,"Dutch, English, German",28,Male,White,Netherlands,Netherlands,Netherlands,Dutch,No,Full-Time
APPROVED,Not Applicable,2024-05-14T16:32:49.949000Z,2024-05-14T16:33:42.289000Z,2024-05-14T17:43:08.007000Z,2024-05-14T16:33:43.476210Z,53,CWXOPOUY,62,"English, Afrikaans",21,Male,Black,South Africa,South Africa,South Africa,English,Yes,Unemployed (and job seeking)
APPROVED,Not Applicable,2024-05-14T16:32:48.130000Z,2024-05-14T16:35:44.576000Z,2024-05-14T17:43:08.425000Z,2024-05-14T16:35:45.308227Z,177,CWXOPOUY,61,"English, Portuguese, Spanish",34,Male,White,Portugal,Portugal,Portugal,Portuguese,Yes,Full-Time
APPROVED,Not Applicable,2024-05-14T16:32:38.307000Z,2024-05-14T16:35:12.377000Z,2024-05-14T17:44:50.373000Z,2024-05-14T16:35:13.112173Z,155,CWXOPOUY,337,"Portuguese, English",24,Female,White,Portugal,Portugal,Portugal,Portuguese,DATA_EXPIRED,DATA_EXPIRED
APPROVED,Not Applicable,2024-05-14T16:32:47.029000Z,2024-05-14T16:41:47.267000Z,2024-05-14T17:44:50.810000Z,2024-05-14T16:41:48.202548Z,541,CWXOPOUY,345,English,21,Female,Black,South Africa,South Africa,South Africa,English,Yes,Full-Time
APPROVED,Not Applicable,2024-05-14T16:33:00.709000Z,2024-05-14T16:36:53.307000Z,2024-05-14T17:43:08.874000Z,2024-05-14T16:36:54.090648Z,233,CWXOPOUY,37,English,24,Male,Black,South Africa,South Africa,South Africa,English,Yes,Unemployed (and job seeking)
APPROVED,Not Applicable,2024-05-14T16:32:43.806000Z,2024-05-14T16:33:19.995000Z,2024-05-14T17:44:51.252000Z,2024-05-14T16:33:20.627311Z,37,CWXOPOUY,118,English,24,Female,White,United States,United States,United States,English,Yes,Part-Time
APPROVED,Not Applicable,2024-05-14T16:32:44.422000Z,2024-05-14T16:34:08.154000Z,2024-05-14T17:44:51.642000Z,2024-05-14T16:34:17.589833Z,84,CWXOPOUY,698,English,27,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
APPROVED,Not Applicable,2024-05-14T16:32:45.343000Z,2024-05-14T16:34:27.164000Z,2024-05-14T17:43:09.296000Z,2024-05-14T16:34:27.785162Z,102,CWXOPOUY,325,"Dutch, Chinese, English",24,Male,Asian,Netherlands,Netherlands,Netherlands,Dutch,Yes,Unemployed (and job seeking)
APPROVED,Not Applicable,2024-05-14T16:32:50.087000Z,2024-05-14T16:35:55.723000Z,2024-05-14T17:44:52.137000Z,2024-05-14T16:35:56.326124Z,186,CWXOPOUY,166,English,65,Female,White,New Zealand,New Zealand,United Kingdom,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
APPROVED,Not Applicable,2024-05-14T16:32:42.115000Z,2024-05-14T16:36:58.963000Z,2024-05-14T17:43:09.751000Z,2024-05-14T16:36:59.714098Z,257,CWXOPOUY,394,"Portuguese, English, French, Spanish",33,Male,White,Switzerland,Portugal,Portugal,Portuguese,No,Full-Time
APPROVED,Not Applicable,2024-05-14T16:32:47.191000Z,2024-05-14T16:33:20.663000Z,2024-05-14T17:43:10.416000Z,2024-05-14T16:33:21.306002Z,34,CWXOPOUY,359,"Czech, English",22,Male,White,United States,Czech Republic,Czech Republic,Czech,Yes,Part-Time
APPROVED,Not Applicable,2024-05-14T16:33:01.557000Z,2024-05-14T16:35:46.917000Z,2024-05-14T17:44:52.687000Z,2024-05-14T16:35:47.962635Z,166,CWXOPOUY,557,English,25,Female,Black,South Africa,South Africa,South Africa,English,No,Unemployed (and job seeking)
APPROVED,Not Applicable,2024-05-14T16:32:43.547000Z,2024-05-14T16:35:32.108000Z,2024-05-14T17:44:53.183000Z,2024-05-14T16:35:32.756734Z,169,CWXOPOUY,441,English,26,Female,Black,South Africa,South Africa,South Africa,English,Yes,Unemployed (and job seeking)
APPROVED,Not Applicable,2024-05-14T16:32:51.811000Z,2024-05-14T16:34:14.810000Z,2024-05-14T17:44:53.628000Z,2024-05-14T16:34:21.450037Z,83,CWXOPOUY,1347,English,66,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
APPROVED,Not Applicable,2024-05-14T16:32:43.686000Z,2024-05-14T16:35:52.112000Z,2024-05-14T17:43:10.833000Z,2024-05-14T16:35:52.972086Z,189,CWXOPOUY,228,English,38,Male,Black,Zimbabwe,South Africa,Zimbabwe,English,No,Part-Time
APPROVED,Not Applicable,2024-05-14T16:32:44.525000Z,2024-05-14T16:33:46.201000Z,2024-05-14T17:43:11.251000Z,2024-05-14T16:33:46.856496Z,62,CWXOPOUY,499,English,29,Male,Asian,South Africa,South Africa,South Africa,English,No,Unemployed (and job seeking)
APPROVED,Not Applicable,2024-05-14T16:32:45.782000Z,2024-05-14T16:35:28.197000Z,2024-05-14T17:43:11.634000Z,2024-05-14T16:35:28.800158Z,163,CWXOPOUY,1154,"English, Norwegian",47,Male,White,Norway,Norway,Norway,Norwegian,No,Full-Time
APPROVED,Not Applicable,2024-05-14T16:32:51.788000Z,2024-05-14T16:34:37.165000Z,2024-05-14T17:44:54.079000Z,2024-05-14T16:34:37.761195Z,106,CWXOPOUY,1347,English,66,Female,White,United Kingdom,United Kingdom,United Kingdom,English,DATA_EXPIRED,DATA_EXPIRED
APPROVED,Not Applicable,2024-05-14T16:32:45.514000Z,2024-05-14T16:36:58.506000Z,2024-05-14T17:44:58.612000Z,2024-05-14T16:36:59.162249Z,253,CWXOPOUY,494,English,26,Female,Black,South Africa,South Africa,South Africa,English,No,Unemployed (and job seeking)
APPROVED,Not Applicable,2024-05-14T16:32:52.077000Z,2024-05-14T16:34:44.278000Z,2024-05-14T17:44:59.043000Z,2024-05-14T16:34:44.876092Z,113,CWXOPOUY,1732,English,26,Female,White,United Kingdom,United Kingdom,United Kingdom,English,Yes,Full-Time
APPROVED,Not Applicable,2024-05-14T16:32:52.471000Z,2024-05-14T16:35:26.348000Z,2024-05-14T17:44:59.500000Z,2024-05-14T16:35:26.931773Z,154,CWXOPOUY,62,English,21,Female,Other,South Africa,South Africa,South Africa,English,Yes,Part-Time
APPROVED,Not Applicable,2024-05-14T16:32:55.497000Z,2024-05-14T16:33:44.747000Z,2024-05-14T17:44:59.957000Z,2024-05-14T16:33:45.434357Z,50,CWXOPOUY,76,English,20,Female,Black,Cameroon,Sweden,Cameroon,English,Yes,Part-Time
APPROVED,Not Applicable,2024-05-14T16:32:47.714000Z,2024-05-14T16:36:56.061000Z,2024-05-14T17:45:00.371000Z,2024-05-14T16:36:56.789633Z,249,CWXOPOUY,7,English,43,Female,White,Russian Federation,Israel,Israel,English,No,Full-Time
APPROVED,Not Applicable,2024-05-14T16:32:51.975000Z,2024-05-14T16:36:26.484000Z,2024-05-14T17:43:12.055000Z,2024-05-14T16:36:27.536484Z,215,CWXOPOUY,864,"Italian, English",35,Male,White,Italy,Italy,Italy,Italian,Yes,DATA_EXPIRED
APPROVED,Not Applicable,2024-05-14T16:32:53.720000Z,2024-05-14T16:36:09.132000Z,2024-05-14T17:45:00.711000Z,2024-05-14T16:36:09.764184Z,196,CWXOPOUY,581,English,32,Female,White,Ireland,Ireland,Ireland,English,No,Full-Time
APPROVED,Not Applicable,2024-05-14T16:34:56.646000Z,2024-05-14T16:42:15.833000Z,2024-05-14T17:43:12.492000Z,2024-05-14T16:42:16.428361Z,440,CWXOPOUY,458,"English, Italian",66,Male,White,Australia,Italy,Australia,English,No,Part-Time
APPROVED,Not Applicable,2024-05-14T16:32:57.619000Z,2024-05-14T16:34:00.806000Z,2024-05-14T17:43:12.891000Z,2024-05-14T16:34:04.168794Z,64,CWXOPOUY,1349,English,43,Male,Asian,Philippines,Canada,Canada,English,No,Full-Time
APPROVED,Not Applicable,2024-05-14T16:32:58.496000Z,2024-05-14T16:38:32.651000Z,2024-05-14T17:45:01.096000Z,2024-05-14T16:40:25.563070Z,335,CWXOPOUY,145,English,46,Female,Other,South Africa,South Africa,South Africa,English,Yes,Part-Time
APPROVED,Not Applicable,2024-05-14T16:32:58.720000Z,2024-05-14T16:33:47.672000Z,2024-05-14T17:45:01.671000Z,2024-05-14T16:33:48.399062Z,49,CWXOPOUY,59,English,20,Female,Black,South Africa,South Africa,South Africa,Other,Yes,Unemployed (and job seeking)
APPROVED,Not Applicable,2024-05-14T16:32:54.250000Z,2024-05-14T16:33:52.388000Z,2024-05-14T17:43:13.312000Z,2024-05-14T16:33:53.634485Z,59,CWXOPOUY,287,"English, German",26,Male,Mixed,Hong Kong,Germany,Germany,English,Yes,DATA_EXPIRED
APPROVED,Not Applicable,2024-05-14T16:32:58.402000Z,2024-05-14T16:36:04.932000Z,2024-05-14T17:45:02.233000Z,2024-05-14T16:36:05.593002Z,187,CWXOPOUY,686,English,37,Female,Black,South Africa,South Africa,South Africa,English,Yes,Full-Time
APPROVED,Not Applicable,2024-05-14T16:33:13.572000Z,2024-05-14T16:34:49.519000Z,2024-05-14T17:45:02.760000Z,2024-05-14T16:34:50.147508Z,96,CWXOPOUY,511,English,33,Female,Black,Nigeria,Canada,Nigeria,English,No,Full-Time
APPROVED,Not Applicable,2024-05-14T16:32:56.810000Z,2024-05-14T16:37:49.524000Z,2024-05-14T17:43:13.760000Z,2024-05-14T16:40:13.522255Z,293,CWXOPOUY,329,"Spanish, English",25,Male,Other,Mexico,Mexico,Mexico,Spanish,Yes,Unemployed (and job seeking)
APPROVED,Not Applicable,2024-05-14T16:32:58.755000Z,2024-05-14T16:35:37.746000Z,2024-05-14T17:45:03.208000Z,2024-05-14T16:35:38.843900Z,159,CWXOPOUY,289,English,23,Female,Black,South Africa,South Africa,South Africa,English,No,Due to start a new job within the next month
APPROVED,Not Applicable,2024-05-14T16:32:59.919000Z,2024-05-14T16:33:53.433000Z,2024-05-14T17:45:03.657000Z,2024-05-14T16:33:54.376760Z,54,CWXOPOUY,121,English,30,Female,Mixed,South Africa,South Africa,South Africa,English,No,Unemployed (and job seeking)
APPROVED,Not Applicable,2024-05-14T16:32:53.800000Z,2024-05-14T16:37:18.777000Z,2024-05-14T17:43:14.178000Z,2024-05-14T16:37:19.748894Z,265,CWXOPOUY,225,English,27,Male,Black,South Africa,South Africa,South Africa,English,No,Full-Time
APPROVED,Not Applicable,2024-05-14T16:32:53.151000Z,2024-05-14T16:35:08.819000Z,2024-05-14T17:43:14.588000Z,2024-05-14T16:35:10.235856Z,136,CWXOPOUY,1495,English,44,Male,White,Canada,Canada,Canada,English,No,Full-Time
APPROVED,Not Applicable,2024-05-14T16:32:59.201000Z,2024-05-14T16:35:24.310000Z,2024-05-14T17:45:04.124000Z,2024-05-14T16:35:24.861593Z,146,CWXOPOUY,455,"English, German",22,Female,White,Canada,Canada,Canada,German,No,Full-Time
APPROVED,Not Applicable,2024-05-14T16:33:00.578000Z,2024-05-14T16:34:31.552000Z,2024-05-14T17:43:15.037000Z,2024-05-14T16:34:32.251657Z,91,CWXOPOUY,505,English,68,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
APPROVED,Not Applicable,2024-05-14T16:33:59.968000Z,2024-05-14T16:36:02.123000Z,2024-05-14T17:43:15.529000Z,2024-05-14T16:36:02.812678Z,123,CWXOPOUY,270,English,33,Male,White,United Kingdom,United Kingdom,United Kingdom,English,Yes,Full-Time
APPROVED,Not Applicable,2024-05-14T16:32:59.572000Z,2024-05-14T16:35:37.318000Z,2024-05-14T17:43:15.995000Z,2024-05-14T16:35:38.080810Z,158,CWXOPOUY,257,"Polish, English",23,Male,White,Poland,Poland,Poland,Polish,Yes,Full-Time
APPROVED,Not Applicable,2024-05-14T16:33:01.292000Z,2024-05-14T16:35:24.202000Z,2024-05-14T17:45:04.563000Z,2024-05-14T16:35:24.923648Z,143,CWXOPOUY,526,English,50,Female,White,Zambia,United Kingdom,United Kingdom,English,DATA_EXPIRED,DATA_EXPIRED
APPROVED,Not Applicable,2024-05-14T16:33:06.378000Z,2024-05-14T16:33:35.187000Z,2024-05-14T17:43:16.424000Z,2024-05-14T16:33:35.897259Z,29,CWXOPOUY,3,English,30,Male,White,Canada,Canada,Canada,English,No,Full-Time
APPROVED,Not Applicable,2024-05-14T16:33:29.880000Z,2024-05-14T16:35:18.768000Z,2024-05-14T17:43:16.845000Z,2024-05-14T16:35:20.211712Z,109,CWXOPOUY,417,English,32,Male,White,United States,United States,United States,English,No,Full-Time
APPROVED,Not Applicable,2024-05-14T16:35:22.598000Z,2024-05-14T16:38:00.094000Z,2024-05-14T17:43:17.318000Z,2024-05-14T16:40:17.758253Z,158,CWXOPOUY,47,"English, Italian, Bengali",22,Male,Other,Bangladesh,Italy,Bangladesh,Bengali,Yes,Unemployed (and job seeking)
APPROVED,Not Applicable,2024-05-14T16:32:57.475000Z,2024-05-14T16:34:21.896000Z,2024-05-14T17:45:04.904000Z,2024-05-14T16:34:24.466695Z,85,CWXOPOUY,397,"English, Italian",25,Female,White,Italy,Italy,Italy,Italian,No,Unemployed (and job seeking)
