Status,Custom study tncs accepted at,Started at,Completed at,Reviewed at,Archived at,Time taken,Completion code,Total approvals,Primary language,Age,Sex,Ethnicity simplified,Country of birth,Country of residence,Nationality,Language,Student status,Employment status
APPROVED,Not Applicable,2024-09-16T14:40:07.041000Z,2024-09-16T14:43:58.942000Z,2024-09-26T05:20:27.024000Z,2024-09-16T14:43:59.984039Z,232,C180QPRS,56,English,25,Male,White,Turkey,Germany,Turkey,Turkish,Yes,Full-Time
APPROVED,Not Applicable,2024-09-16T14:40:12.975000Z,2024-09-16T14:43:58.551000Z,2024-09-26T05:20:19.813000Z,2024-09-16T14:43:59.359940Z,226,C180QPRS,3931,English,33,Female,Mixed,United States,United States,United States,English,Yes,Full-Time
APPROVED,Not Applicable,2024-09-16T14:40:24.523000Z,2024-09-16T14:47:32.522000Z,2024-09-26T05:20:20.160000Z,2024-09-16T14:49:16.995106Z,428,C180QPRS,191,English,23,Female,Black,South Africa,South Africa,South Africa,English,Yes,Unemployed (and job seeking)
APPROVED,Not Applicable,2024-09-16T14:40:18.373000Z,2024-09-16T14:43:06.649000Z,2024-09-26T05:20:27.387000Z,2024-09-16T14:43:07.533318Z,169,C180QPRS,38,English,22,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
APPROVED,Not Applicable,2024-09-16T14:40:45.983000Z,2024-09-16T14:42:54.161000Z,2024-09-26T05:20:20.565000Z,2024-09-16T14:42:55.576245Z,129,C180QPRS,294,English,24,Female,White,United States,United States,Ireland,English,DATA_EXPIRED,Full-Time
APPROVED,Not Applicable,2024-09-16T14:40:36.905000Z,2024-09-16T14:42:22.935000Z,2024-09-26T05:20:21.006000Z,2024-09-16T14:42:24.556563Z,107,C180QPRS,49,English,30,Female,Black,South Africa,South Africa,South Africa,English,Yes,Full-Time
APPROVED,Not Applicable,2024-09-16T14:40:28.315000Z,2024-09-16T14:45:07.838000Z,2024-09-26T05:20:21.469000Z,2024-09-16T14:45:14.607232Z,280,C180QPRS,55,English,31,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
APPROVED,Not Applicable,2024-09-16T14:40:39.823000Z,2024-09-16T14:42:52.747000Z,2024-09-26T05:20:21.899000Z,2024-09-16T14:43:07.269608Z,133,C180QPRS,81,English,30,Female,Black,South Africa,South Africa,South Africa,English,No,DATA_EXPIRED
APPROVED,Not Applicable,2024-09-16T14:40:35.993000Z,2024-09-16T14:44:18.949000Z,2024-09-26T05:20:22.308000Z,2024-09-16T14:44:21.179002Z,223,C180QPRS,256,"Afrikaans, English",35,Female,White,South Africa,South Africa,South Africa,Afrikaans,No,Unemployed (and job seeking)
APPROVED,Not Applicable,2024-09-16T14:41:05.970000Z,2024-09-16T14:58:25.135000Z,2024-09-26T05:20:22.728000Z,2024-09-16T14:58:25.884061Z,1040,C180QPRS,32,"Afrikaans, English",21,Female,Black,South Africa,South Africa,South Africa,English,Yes,Full-Time
APPROVED,Not Applicable,2024-09-16T14:40:37.925000Z,2024-09-16T14:41:24.809000Z,2024-09-26T05:20:27.705000Z,2024-09-16T14:41:25.625093Z,47,C180QPRS,72,"Portuguese, English",24,Male,White,Portugal,Portugal,Portugal,Portuguese,Yes,Unemployed (and job seeking)
APPROVED,Not Applicable,2024-09-16T14:40:32.649000Z,2024-09-16T14:43:38.964000Z,2024-09-26T05:20:23.158000Z,2024-09-16T14:43:40.090042Z,187,C180QPRS,207,"English, Italian",31,Female,White,Italy,Germany,Italy,Italian,No,Full-Time
APPROVED,Not Applicable,2024-09-16T14:40:45.308000Z,2024-09-16T14:46:44.699000Z,2024-09-26T05:20:23.548000Z,2024-09-16T14:49:06.784336Z,360,C180QPRS,71,English,36,Female,Black,South Africa,Germany,South Africa,English,No,Unemployed (and job seeking)
APPROVED,Not Applicable,2024-09-16T14:41:00.311000Z,2024-09-16T14:49:48.089000Z,2024-09-26T05:20:23.936000Z,2024-09-16T14:49:48.897908Z,528,C180QPRS,4,English,66,Female,Black,South Africa,South Africa,South Africa,Other,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
APPROVED,Not Applicable,2024-09-16T14:40:48.743000Z,2024-09-16T14:44:00.393000Z,2024-09-26T05:20:28.040000Z,2024-09-16T14:44:01.585443Z,192,C180QPRS,68,"French, English",25,Male,White,France,France,France,French,No,Full-Time
APPROVED,Not Applicable,2024-09-16T14:40:55.508000Z,2024-09-16T14:44:19.102000Z,2024-09-26T05:20:28.365000Z,2024-09-16T14:44:21.051837Z,204,C180QPRS,6242,English,52,Male,Asian,United States,United States,United States,English,No,Full-Time
APPROVED,Not Applicable,2024-09-16T14:40:56.610000Z,2024-09-16T14:44:20.627000Z,2024-09-26T05:20:28.640000Z,2024-09-16T14:44:22.465376Z,205,C180QPRS,2499,English,34,Male,White,Switzerland,United Kingdom,United Kingdom,English,DATA_EXPIRED,Full-Time
APPROVED,Not Applicable,2024-09-16T14:41:04.740000Z,2024-09-16T14:43:55.626000Z,2024-09-26T05:20:28.934000Z,2024-09-16T14:43:56.700708Z,171,C180QPRS,6,"English, Italian, Spanish",34,Male,White,Italy,Italy,Italy,Italian,No,Part-Time
APPROVED,Not Applicable,2024-09-16T14:41:09.039000Z,2024-09-16T14:42:32.427000Z,2024-09-26T05:20:29.231000Z,2024-09-16T14:42:33.779796Z,84,C180QPRS,4,English,19,Male,White,Poland,Poland,Poland,English,Yes,Full-Time
APPROVED,Not Applicable,2024-09-16T14:41:12.238000Z,2024-09-16T14:41:39.688000Z,2024-09-26T05:20:29.590000Z,2024-09-16T14:41:40.391873Z,28,C180QPRS,446,English,30,Male,Asian,Canada,Canada,Canada,Chinese,No,Full-Time
APPROVED,Not Applicable,2024-09-16T14:41:30.118000Z,2024-09-16T14:48:11.046000Z,2024-09-26T05:20:29.943000Z,2024-09-16T14:49:23.416383Z,401,C180QPRS,0,English,55,Male,White,United Kingdom,Spain,United Kingdom,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
APPROVED,Not Applicable,2024-09-16T14:41:16.950000Z,2024-09-16T14:44:45.003000Z,2024-09-26T05:20:30.268000Z,2024-09-16T14:44:46.541269Z,209,C180QPRS,1132,English,26,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
APPROVED,Not Applicable,2024-09-16T14:41:16.837000Z,2024-09-16T14:56:03.354000Z,2024-09-26T05:20:30.592000Z,2024-09-16T14:56:08.721353Z,887,C180QPRS,289,"English, Spanish",44,Male,White,Spain,Spain,Spain,Spanish,No,Full-Time
APPROVED,Not Applicable,2024-09-16T14:41:40.788000Z,2024-09-16T14:46:38.643000Z,2024-09-26T05:20:24.256000Z,2024-09-16T14:49:05.366189Z,298,C180QPRS,40,English,24,Female,Black,South Africa,South Africa,South Africa,English,Yes,Due to start a new job within the next month
APPROVED,Not Applicable,2024-09-16T14:41:24.800000Z,2024-09-16T14:45:31.643000Z,2024-09-26T05:20:30.944000Z,2024-09-16T14:48:49.958179Z,247,C180QPRS,365,English,40,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
APPROVED,Not Applicable,2024-09-16T14:41:26.244000Z,2024-09-16T14:43:55.188000Z,2024-09-26T05:20:31.348000Z,2024-09-16T14:43:56.541330Z,149,C180QPRS,1053,English,23,Male,White,United Kingdom,United Kingdom,United Kingdom,English,DATA_EXPIRED,DATA_EXPIRED
APPROVED,Not Applicable,2024-09-16T14:41:22.082000Z,2024-09-16T14:49:10.051000Z,2024-09-26T05:20:31.767000Z,2024-09-16T14:49:33.584999Z,468,C180QPRS,261,English,23,Male,Black,South Africa,South Africa,South Africa,English,DATA_EXPIRED,DATA_EXPIRED
APPROVED,Not Applicable,2024-09-16T14:41:30.292000Z,2024-09-16T14:44:03.795000Z,2024-09-26T05:20:32.154000Z,2024-09-16T14:44:05.297732Z,154,C180QPRS,38,"English, French, Spanish",28,Male,Mixed,South Africa,South Africa,South Africa,English,DATA_EXPIRED,Unemployed (and job seeking)
APPROVED,Not Applicable,2024-09-16T14:41:35.394000Z,2024-09-16T14:46:16.908000Z,2024-09-26T05:20:32.566000Z,2024-09-16T14:49:00.453693Z,282,C180QPRS,5,"Polish, English",21,Male,White,Poland,Poland,Poland,Polish,Yes,Part-Time
APPROVED,Not Applicable,2024-09-16T14:41:36.453000Z,2024-09-16T14:43:00.851000Z,2024-09-26T05:20:32.930000Z,2024-09-16T14:43:02.847376Z,85,C180QPRS,47,"English, German, Polish, Spanish, Other",22,Male,White,Poland,Poland,Poland,English,Yes,Part-Time
APPROVED,Not Applicable,2024-09-16T14:41:42.443000Z,2024-09-16T14:45:47.631000Z,2024-09-26T05:20:33.254000Z,2024-09-16T14:48:55.747465Z,246,C180QPRS,236,English,22,Male,Mixed,South Africa,South Africa,South Africa,English,No,Unemployed (and job seeking)
APPROVED,Not Applicable,2024-09-16T14:41:57.376000Z,2024-09-16T14:46:22.527000Z,2024-09-26T05:20:33.705000Z,2024-09-16T14:49:01.236695Z,266,C180QPRS,1332,English,63,Male,White,United Kingdom,United Kingdom,United Kingdom,English,Yes,Full-Time
APPROVED,Not Applicable,2024-09-16T14:41:55.613000Z,2024-09-16T14:46:20.973000Z,2024-09-26T05:20:34.056000Z,2024-09-16T14:49:00.923518Z,266,C180QPRS,1575,English,39,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
APPROVED,Not Applicable,2024-09-16T14:41:58.313000Z,2024-09-16T14:47:07.746000Z,2024-09-26T05:20:35.048000Z,2024-09-16T14:49:11.151310Z,310,C180QPRS,48,"Swedish, English",36,Male,White,Sweden,Sweden,Sweden,Swedish,No,Full-Time
APPROVED,Not Applicable,2024-09-16T14:41:58.710000Z,2024-09-16T14:45:37.260000Z,2024-09-26T05:20:35.349000Z,2024-09-16T14:48:53.597352Z,219,C180QPRS,424,"Polish, English",22,Male,White,Poland,Poland,Poland,Polish,Yes,Unemployed (and job seeking)
APPROVED,Not Applicable,2024-09-16T14:42:02.969000Z,2024-09-16T14:44:31.649000Z,2024-09-26T05:20:35.657000Z,2024-09-16T14:44:32.389751Z,149,C180QPRS,32,English,35,Male,White,United States,United Kingdom,United States,English,No,Unemployed (and job seeking)
APPROVED,Not Applicable,2024-09-16T14:42:02.353000Z,2024-09-16T14:44:55.180000Z,2024-09-26T05:20:35.974000Z,2024-09-16T14:44:57.830855Z,173,C180QPRS,142,English,27,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
APPROVED,Not Applicable,2024-09-16T14:42:13.894000Z,2024-09-16T14:47:50.028000Z,2024-09-26T05:20:36.295000Z,2024-09-17T10:10:34.478429Z,337,C180QPRS,48,English,41,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Unemployed (and job seeking)
APPROVED,Not Applicable,2024-09-16T14:42:21.165000Z,2024-09-16T14:46:32.506000Z,2024-09-26T05:20:36.593000Z,2024-09-16T14:49:04.241086Z,252,C180QPRS,519,"Turkish, English",30,Male,White,Turkey,Poland,Turkey,Turkish,No,Full-Time
APPROVED,Not Applicable,2024-09-16T14:42:06.612000Z,2024-09-16T14:50:01.082000Z,2024-09-26T05:20:37.186000Z,2024-09-16T14:50:01.884823Z,475,C180QPRS,543,English,33,Male,Mixed,South Africa,South Africa,South Africa,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
APPROVED,Not Applicable,2024-09-16T14:42:19.565000Z,2024-09-16T14:45:23.409000Z,2024-09-26T05:20:37.477000Z,2024-09-16T14:48:44.266768Z,184,C180QPRS,2045,English,52,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
APPROVED,Not Applicable,2024-09-16T14:42:30.293000Z,2024-09-16T14:44:40.768000Z,2024-09-26T05:20:37.806000Z,2024-09-16T14:44:41.672302Z,131,C180QPRS,289,English,20,Male,White,United Kingdom,United Kingdom,United Kingdom,English,Yes,Full-Time
APPROVED,Not Applicable,2024-09-16T14:42:19.466000Z,2024-09-16T14:45:04.109000Z,2024-09-26T05:20:38.108000Z,2024-09-16T14:45:10.211466Z,165,C180QPRS,1488,English,51,Male,White,United Kingdom,United Kingdom,United Kingdom,English,DATA_EXPIRED,DATA_EXPIRED
APPROVED,Not Applicable,2024-09-16T14:42:32.517000Z,2024-09-16T14:47:53.613000Z,2024-09-26T05:20:38.403000Z,2024-09-16T14:49:20.153033Z,322,C180QPRS,392,English,41,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
APPROVED,Not Applicable,2024-09-16T14:42:34.619000Z,2024-09-16T14:45:06.651000Z,2024-09-26T05:20:38.700000Z,2024-09-16T14:45:13.969519Z,153,C180QPRS,476,English,45,Male,White,United States,United States,United States,English,No,Unemployed (and job seeking)
