"StartDate","EndDate","Status","Progress","Duration..in.seconds.","Finished","RecordedDate","RecipientLastName","RecipientFirstName","RecipientEmail","ExternalReference","DistributionChannel","UserLanguage","consent","id","X56_att","X56_v.n","X56_p.n","X56_i.n","X56_u.n","X56_a.n","X57_att","X57_v.n","X57_p.n","X57_i.n","X57_u.n","X57_a.n","X58_att","X58_v.n","X58_p.n","X58_i.n","X58_u.n","X58_a.n","X59_att","X59_v.n","X59_p.n","X59_i.n","X59_u.n","X59_a.n","X60_att","X60_v.n","X60_p.n","X60_i.n","X60_u.n","X60_a.n","X61_att","X61_v.n","X61_p.n","X61_i.n","X61_u.n","X61_a.n","X62_att","X62_v.n","X62_p.n","X62_i.n","X62_u.n","X62_a.n","X63_att","X63_v.n","X63_p.n","X63_i.n","X63_u.n","X63_a.n","X64_att","X64_v.n","X64_p.n","X64_i.n","X64_u.n","X64_a.n","X65_att","X65_v.n","X65_p.n","X65_i.n","X65_u.n","X65_a.n","X19_att","X19_v.g","X19_p.g","X19_i.g","X19_u.g","X19_a.g","X20_att","X20_v.g","X20_p.g","X20_i.g","X20_u.g","X20_a.g","X21_att","X21_v.g","X21_p.g","X21_i.g","X21_u.g","X21_a.g","X22_att","X22_v.g","X22_p.g","X22_i.g","X22_u.g","X22_a.g","X23_att","X23_v.g","X23_p.g","X23_i.g","X23_u.g","X23_a.g","X24_att","X24_v.g","X24_p.g","X24_i.g","X24_u.g","X24_a.g","X25_att","X25_v.g","X25_p.g","X25_i.g","X25_u.g","X25_a.g","X26_att","X26_v.g","X26_p.g","X26_i.g","X26_u.g","X26_a.g","X27_att","X27_v.g","X27_p.g","X27_i.g","X27_u.g","X27_a.g","X28_att","X28_v.g","X28_p.g","X28_i.g","X28_u.g","X28_a.g","FL_77_DO","case_DO","message_DO"
"4/4/2024 7:32","4/4/2024 7:33","0","100","100","1","4/4/2024 7:33","","","","","anonymous","EN","1",97,"","","","","","","","","","","","","","","","","","","","","","","","","4","3","4","5","6","5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","case","Q129|case|att|a.n|u.n|p.n|v.n|i.n",""
"4/4/2024 7:32","4/4/2024 7:33","0","100","109","1","4/4/2024 7:33","","","","","anonymous","EN","1",98,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4","4","4","3","5","3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","case","Q129|case|u.n|att|p.n|v.n|i.n|a.n",""
"4/4/2024 7:33","4/4/2024 7:34","0","100","60","1","4/4/2024 7:34","","","","","anonymous","EN","1",99,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4","5","4","5","6","6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","case","Q129|case|a.n|u.n|att|i.n|v.n|p.n",""
"4/4/2024 7:32","4/4/2024 7:34","0","100","98","1","4/4/2024 7:34","","","","","anonymous","EN","1",100,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4","5","5","6","6","7","","","","","","","message","","Q210|message|p.g|att|u.g|v.g|i.g|a.g"
"4/4/2024 7:31","4/4/2024 7:34","0","100","144","1","4/4/2024 7:34","","","","","anonymous","EN","1",101,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4","5","4","5","4","5","","","","","","","","","","","","","","","","","","","message","","Q210|message|u.g|att|i.g|a.g|v.g|p.g"
"4/4/2024 7:32","4/4/2024 7:34","0","100","89","1","4/4/2024 7:34","","","","","anonymous","EN","1",102,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4","5","1","5","2","5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","message","","Q210|message|v.g|a.g|att|u.g|i.g|p.g"
"4/4/2024 7:31","4/4/2024 7:34","0","100","159","1","4/4/2024 7:34","","","","","anonymous","EN","1",103,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4","5","6","7","5","4","","","","","","","","","","","","","message","","Q210|message|v.g|i.g|u.g|a.g|p.g|att"
"4/4/2024 7:33","4/4/2024 7:34","0","100","36","1","4/4/2024 7:34","","","","","anonymous","EN","1",104,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4","6","5","4","6","6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","message","","Q210|message|a.g|att|p.g|i.g|v.g|u.g"
"4/4/2024 7:32","4/4/2024 7:34","0","100","115","1","4/4/2024 7:34","","","","","anonymous","EN","1",105,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4","3","1","2","2","3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","message","","Q210|message|v.g|i.g|a.g|att|p.g|u.g"
"4/4/2024 7:33","4/4/2024 7:34","0","100","57","1","4/4/2024 7:34","","","","","anonymous","EN","1",106,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4","3","3","4","3","3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","message","","Q210|message|i.g|att|p.g|v.g|u.g|a.g"
"4/4/2024 7:33","4/4/2024 7:34","0","100","39","1","4/4/2024 7:34","","","","","anonymous","EN","1",107,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4","2","2","4","2","3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","message","","Q210|message|p.g|att|i.g|u.g|a.g|v.g"
"4/4/2024 7:32","4/4/2024 7:34","0","100","96","1","4/4/2024 7:34","","","","","anonymous","EN","1",108,"","","","","","","","","","","","","4","2","1","2","3","3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","case","Q129|case|att|v.n|u.n|a.n|i.n|p.n",""
"4/4/2024 7:33","4/4/2024 7:34","0","100","65","1","4/4/2024 7:34","","","","","anonymous","EN","1",109,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4","2","2","3","2","2","","","","","","","","","","","","","","","","","","","message","","Q210|message|a.g|v.g|i.g|p.g|att|u.g"
"4/4/2024 7:33","4/4/2024 7:34","0","100","37","1","4/4/2024 7:34","","","","","anonymous","EN","1",110,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4","5","2","5","2","5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","case","Q129|case|a.n|u.n|att|v.n|i.n|p.n",""
"4/4/2024 7:33","4/4/2024 7:34","0","100","44","1","4/4/2024 7:34","","","","","anonymous","EN","1",111,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4","5","4","5","5","6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","case","Q129|case|i.n|a.n|p.n|v.n|u.n|att",""
"4/4/2024 7:32","4/4/2024 7:34","0","100","136","1","4/4/2024 7:34","","","","","anonymous","EN","1",112,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4","2","1","1","2","1","message","","Q210|message|u.g|att|v.g|i.g|p.g|a.g"
"4/4/2024 7:33","4/4/2024 7:34","0","100","50","1","4/4/2024 7:34","","","","","anonymous","EN","1",113,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4","4","4","5","5","6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","case","Q129|case|i.n|att|a.n|v.n|p.n|u.n",""
"4/4/2024 7:33","4/4/2024 7:34","0","100","76","1","4/4/2024 7:34","","","","","anonymous","EN","1",114,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4","5","1","3","3","4","","","","","","","message","","Q210|message|v.g|i.g|att|u.g|a.g|p.g"
"4/4/2024 7:32","4/4/2024 7:34","0","100","94","1","4/4/2024 7:34","","","","","anonymous","EN","1",115,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4","5","2","4","5","5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","case","Q129|case|v.n|att|u.n|p.n|a.n|i.n",""
"4/4/2024 7:34","4/4/2024 7:34","0","100","30","1","4/4/2024 7:34","","","","","anonymous","EN","1",116,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4","1","1","1","3","1","message","","Q210|message|p.g|v.g|a.g|i.g|u.g|att"
"4/4/2024 7:33","4/4/2024 7:34","0","100","51","1","4/4/2024 7:34","","","","","anonymous","EN","1",117,"","","","","","","","","","","","","4","5","5","4","5","5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","case","Q129|case|u.n|a.n|v.n|i.n|att|p.n",""
"4/4/2024 7:32","4/4/2024 7:34","0","100","139","1","4/4/2024 7:34","","","","","anonymous","EN","1",118,"4","5","4","7","4","6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","case","Q129|case|a.n|att|i.n|v.n|p.n|u.n",""
"4/4/2024 7:33","4/4/2024 7:34","0","100","91","1","4/4/2024 7:34","","","","","anonymous","EN","1",119,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4","2","2","2","2","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","message","","Q210|message|p.g|a.g|v.g|i.g|att|u.g"
"4/4/2024 7:33","4/4/2024 7:34","0","100","97","1","4/4/2024 7:34","","","","","anonymous","EN","1",120,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4","2","1","1","2","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","message","","Q210|message|v.g|att|u.g|i.g|p.g|a.g"
"4/4/2024 7:28","4/4/2024 7:34","0","100","342","1","4/4/2024 7:34","","","","","anonymous","EN","1",121,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4","6","6","6","6","6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","message","","Q210|message|a.g|u.g|v.g|att|p.g|i.g"
"4/4/2024 7:33","4/4/2024 7:34","0","100","86","1","4/4/2024 7:34","","","","","anonymous","EN","1",122,"","","","","","","","","","","","","","","","","","","4","6","4","7","6","6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","case","Q129|case|i.n|a.n|att|u.n|p.n|v.n",""
"4/4/2024 7:33","4/4/2024 7:34","0","100","61","1","4/4/2024 7:34","","","","","anonymous","EN","1",123,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4","3","2","2","3","3","","","","","","","","","","","","","message","","Q210|message|v.g|i.g|att|u.g|a.g|p.g"
"4/4/2024 7:34","4/4/2024 7:34","0","100","36","1","4/4/2024 7:34","","","","","anonymous","EN","1",124,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4","4","5","5","4","4","","","","","","","","","","","","","","","","","","","message","","Q210|message|v.g|u.g|p.g|att|i.g|a.g"
"4/4/2024 7:34","4/4/2024 7:34","0","100","51","1","4/4/2024 7:34","","","","","anonymous","EN","1",125,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4","5","1","6","5","6","","","","","","","","","","","","","","","","","","","message","","Q210|message|i.g|a.g|att|v.g|u.g|p.g"
"4/4/2024 7:32","4/4/2024 7:34","0","100","162","1","4/4/2024 7:34","","","","","anonymous","EN","1",126,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4","4","3","4","4","5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","message","","Q210|message|i.g|p.g|v.g|a.g|u.g|att"
"4/4/2024 7:33","4/4/2024 7:34","0","100","108","1","4/4/2024 7:34","","","","","anonymous","EN","1",127,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4","2","1","2","2","2","message","","Q210|message|u.g|att|p.g|i.g|a.g|v.g"
"4/4/2024 7:26","4/4/2024 7:34","0","100","484","1","4/4/2024 7:34","","","","","anonymous","EN","1",128,"","","","","","","","","","","","","","","","","","","4","2","1","1","1","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","case","Q129|case|u.n|att|i.n|a.n|v.n|p.n",""
"4/4/2024 7:33","4/4/2024 7:34","0","100","80","1","4/4/2024 7:34","","","","","anonymous","EN","1",129,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4","4","3","5","5","5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","case","Q129|case|v.n|p.n|u.n|a.n|att|i.n",""
"4/4/2024 7:33","4/4/2024 7:34","0","100","67","1","4/4/2024 7:34","","","","","anonymous","EN","1",130,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4","5","3","4","5","5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","case","Q129|case|p.n|i.n|a.n|u.n|v.n|att",""
"4/4/2024 7:34","4/4/2024 7:35","0","100","52","1","4/4/2024 7:35","","","","","anonymous","EN","1",131,"4","2","2","2","2","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","case","Q129|case|a.n|v.n|p.n|u.n|i.n|att",""
"4/4/2024 7:33","4/4/2024 7:35","0","100","95","1","4/4/2024 7:35","","","","","anonymous","EN","1",132,"","","","","","","","","","","","","","","","","","","","","","","","","4","4","1","2","2","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","case","Q129|case|v.n|att|u.n|p.n|i.n|a.n",""
"4/4/2024 7:33","4/4/2024 7:35","0","100","124","1","4/4/2024 7:35","","","","","anonymous","EN","1",133,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4","4","4","5","4","5","","","","","","","","","","","","","message","","Q210|message|att|p.g|v.g|a.g|u.g|i.g"
"4/4/2024 7:33","4/4/2024 7:35","0","100","115","1","4/4/2024 7:35","","","","","anonymous","EN","1",134,"","","","","","","","","","","","","","","","","","","","","","","","","4","2","2","5","3","3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","case","Q129|case|att|i.n|a.n|u.n|p.n|v.n",""
"4/4/2024 7:34","4/4/2024 7:35","0","100","34","1","4/4/2024 7:35","","","","","anonymous","EN","1",135,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4","3","4","4","2","2","","","","","","","","","","","","","","","","","","","message","","Q210|message|p.g|i.g|att|u.g|a.g|v.g"
"4/4/2024 7:33","4/4/2024 7:35","0","100","117","1","4/4/2024 7:35","","","","","anonymous","EN","1",136,"4","4","3","5","5","4","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","case","Q129|case|i.n|u.n|v.n|p.n|a.n|att",""
"4/4/2024 7:33","4/4/2024 7:35","0","100","122","1","4/4/2024 7:35","","","","","anonymous","EN","1",137,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4","1","2","2","1","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","case","Q129|case|a.n|v.n|u.n|p.n|i.n|att",""
"4/4/2024 7:33","4/4/2024 7:35","0","100","115","1","4/4/2024 7:35","","","","","anonymous","EN","1",138,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4","4","2","3","4","3","message","","Q210|message|u.g|p.g|att|i.g|a.g|v.g"
"4/4/2024 7:33","4/4/2024 7:35","0","100","105","1","4/4/2024 7:35","","","","","anonymous","EN","1",139,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4","2","2","3","2","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","message","","Q210|message|a.g|v.g|u.g|i.g|p.g|att"
"4/4/2024 7:34","4/4/2024 7:35","0","100","68","1","4/4/2024 7:35","","","","","anonymous","EN","1",140,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4","6","4","6","6","7","","","","","","","","","","","","","","","","","","","","","","","","","message","","Q210|message|a.g|u.g|v.g|i.g|p.g|att"
"4/4/2024 7:34","4/4/2024 7:35","0","100","52","1","4/4/2024 7:35","","","","","anonymous","EN","1",141,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4","3","3","2","3","3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","message","","Q210|message|p.g|i.g|u.g|att|a.g|v.g"
"4/4/2024 7:34","4/4/2024 7:35","0","100","84","1","4/4/2024 7:35","","","","","anonymous","EN","1",142,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4","6","6","6","5","5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","message","","Q210|message|att|a.g|p.g|i.g|v.g|u.g"
"4/4/2024 7:34","4/4/2024 7:35","0","100","47","1","4/4/2024 7:35","","","","","anonymous","EN","1",143,"","","","","","","4","5","5","5","6","6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","case","Q129|case|p.n|a.n|v.n|u.n|i.n|att",""
"4/4/2024 7:34","4/4/2024 7:35","0","100","76","1","4/4/2024 7:35","","","","","anonymous","EN","1",144,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4","5","2","4","4","3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","case","Q129|case|v.n|a.n|u.n|att|i.n|p.n",""
"4/4/2024 7:34","4/4/2024 7:35","0","100","59","1","4/4/2024 7:35","","","","","anonymous","EN","1",145,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4","2","2","2","2","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","message","","Q210|message|i.g|a.g|u.g|v.g|att|p.g"
"4/4/2024 7:33","4/4/2024 7:35","0","100","101","1","4/4/2024 7:35","","","","","anonymous","EN","1",146,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4","5","5","4","3","5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","case","Q129|case|att|u.n|v.n|i.n|a.n|p.n",""
"4/4/2024 7:34","4/4/2024 7:35","0","100","49","1","4/4/2024 7:35","","","","","anonymous","EN","1",147,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4","3","4","3","2","4","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","case","Q129|case|p.n|v.n|u.n|a.n|att|i.n",""
"4/4/2024 7:34","4/4/2024 7:35","0","100","68","1","4/4/2024 7:35","","","","","anonymous","EN","1",148,"","","","","","","","","","","","","4","3","3","3","4","4","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","case","Q129|case|att|v.n|p.n|a.n|i.n|u.n",""
"4/4/2024 7:34","4/4/2024 7:35","0","100","102","1","4/4/2024 7:35","","","","","anonymous","EN","1",149,"4","5","5","5","4","4","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","case","Q129|case|v.n|p.n|i.n|u.n|a.n|att",""
"4/4/2024 7:35","4/4/2024 7:35","0","100","41","1","4/4/2024 7:35","","","","","anonymous","EN","1",150,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4","6","4","4","6","4","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","message","","Q210|message|u.g|v.g|p.g|i.g|att|a.g"
"4/4/2024 7:34","4/4/2024 7:35","0","100","76","1","4/4/2024 7:35","","","","","anonymous","EN","1",151,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4","7","7","7","7","7","","","","","","","","","","","","","","","","","","","","","","","","","message","","Q210|message|i.g|a.g|p.g|att|u.g|v.g"
"4/4/2024 7:34","4/4/2024 7:35","0","100","78","1","4/4/2024 7:35","","","","","anonymous","EN","1",152,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4","4","1","3","3","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","case","Q129|case|v.n|i.n|a.n|p.n|u.n|att",""
"4/4/2024 7:34","4/4/2024 7:35","0","100","69","1","4/4/2024 7:35","","","","","anonymous","EN","1",153,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4","1","1","1","2","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","case","Q129|case|p.n|v.n|i.n|att|u.n|a.n",""
"4/4/2024 7:34","4/4/2024 7:35","0","100","67","1","4/4/2024 7:35","","","","","anonymous","EN","1",154,"","","","","","","","","","","","","","","","","","","","","","","","","4","2","2","2","2","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","case","Q129|case|p.n|a.n|i.n|att|v.n|u.n",""
"4/4/2024 7:34","4/4/2024 7:35","0","100","83","1","4/4/2024 7:35","","","","","anonymous","EN","1",155,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4","7","7","7","7","7","","","","","","","","","","","","","","","","","","","","","","","","","message","","Q210|message|v.g|u.g|i.g|att|a.g|p.g"
"4/4/2024 7:33","4/4/2024 7:35","0","100","150","1","4/4/2024 7:35","","","","","anonymous","EN","1",156,"6","5","5","7","6","6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","case","Q129|case|u.n|a.n|i.n|p.n|v.n|att",""
