Status,Custom study tncs accepted at,Started at,Completed at,Reviewed at,Archived at,Time taken,Completion code,Total approvals,Primary language,Age,Sex,Ethnicity simplified,Country of birth,Country of residence,Nationality,Language,Student status,Employment status
APPROVED,Not Applicable,2025-03-28T14:44:26.423000Z,2025-03-28T14:50:00.172000Z,2025-04-05T16:44:37.423000Z,2025-03-28T14:50:01.185748Z,334,C8TRMCWU,1,English,23,Male,Black,South Africa,South Africa,South Africa,English,Yes,Full-Time
APPROVED,Not Applicable,2025-03-28T14:44:07.054000Z,2025-03-28T14:45:35.440000Z,2025-04-05T16:44:38.224000Z,2025-03-28T14:45:37.490902Z,89,C8TRMCWU,188,"Greek, English",22,Male,White,Greece,Greece,Greece,Greek,Yes,Full-Time
APPROVED,Not Applicable,2025-03-28T14:44:17.328000Z,2025-03-28T14:45:38.847000Z,2025-04-05T16:44:38.813000Z,2025-03-28T14:45:40.125177Z,82,C8TRMCWU,62,"Polish, English",25,Male,White,Poland,Poland,Poland,Polish,Yes,Full-Time
APPROVED,Not Applicable,2025-03-28T14:44:41.961000Z,2025-03-28T14:47:31.204000Z,2025-04-05T16:44:40.102000Z,2025-03-28T14:47:32.533803Z,170,C8TRMCWU,8,English,51,Male,White,Canada,Canada,Canada,English,No,Full-Time
APPROVED,Not Applicable,2025-03-28T14:44:08.741000Z,2025-03-28T14:47:51.600000Z,2025-04-05T16:44:40.703000Z,2025-03-28T14:47:52.360805Z,223,C8TRMCWU,147,English,37,Male,Black,New Zealand,New Zealand,New Zealand,English,DATA_EXPIRED,DATA_EXPIRED
APPROVED,Not Applicable,2025-03-28T14:44:01.128000Z,2025-03-28T14:47:26.373000Z,2025-04-05T16:44:41.363000Z,2025-03-28T14:47:27.199496Z,206,C8TRMCWU,775,English,37,Male,White,United Kingdom,United Kingdom,United Kingdom,English,DATA_EXPIRED,DATA_EXPIRED
APPROVED,Not Applicable,2025-03-28T14:44:19.841000Z,2025-03-28T14:49:48.034000Z,2025-04-05T16:44:42.056000Z,2025-03-28T14:49:49.335395Z,329,C8TRMCWU,36,English,31,Male,White,South Africa,South Africa,South Africa,English,No,Part-Time
APPROVED,Not Applicable,2025-03-28T14:44:17.915000Z,2025-03-28T14:46:22.868000Z,2025-04-05T16:42:06.517000Z,2025-03-28T14:46:23.698400Z,125,C8TRMCWU,729,English,30,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
APPROVED,Not Applicable,2025-03-28T14:44:34.676000Z,2025-03-28T14:45:26.250000Z,2025-04-05T16:44:42.829000Z,2025-03-28T14:45:27.650134Z,52,C8TRMCWU,89,"Portuguese, English",21,Male,White,Portugal,Portugal,Portugal,Portuguese,Yes,Part-Time
APPROVED,Not Applicable,2025-03-28T14:45:16.064000Z,2025-03-28T14:51:20.359000Z,2025-04-05T16:44:43.528000Z,2025-03-28T14:51:21.437991Z,365,C8TRMCWU,233,English,28,Male,White,United States,United States,United States,English,No,Full-Time
APPROVED,Not Applicable,2025-03-28T14:44:29.363000Z,2025-03-28T14:47:14.882000Z,2025-04-05T16:42:07.145000Z,2025-03-28T14:47:16.402707Z,166,C8TRMCWU,26,English,21,Female,White,Hungary,Hungary,Hungary,Hungarian,Yes,Full-Time
APPROVED,Not Applicable,2025-03-28T14:44:38.142000Z,2025-03-28T14:47:37.461000Z,2025-04-05T16:42:07.901000Z,2025-03-28T14:47:38.805853Z,180,C8TRMCWU,572,"English, Afrikaans",28,Female,Black,South Africa,South Africa,South Africa,English,No,Full-Time
APPROVED,Not Applicable,2025-03-28T14:44:59.627000Z,2025-03-28T14:48:03.941000Z,2025-04-05T16:42:08.569000Z,2025-03-28T14:48:04.742673Z,185,C8TRMCWU,11,"Afrikaans, Dutch, Greek, French, English",20,Female,Black,South Africa,South Africa,South Africa,English,Yes,Full-Time
APPROVED,Not Applicable,2025-03-28T14:44:33.592000Z,2025-03-28T14:47:03.234000Z,2025-04-05T16:42:09.238000Z,2025-03-28T14:47:06.575799Z,150,C8TRMCWU,475,"English, Portuguese",25,Female,White,France,Portugal,Portugal,Portuguese,No,Full-Time
APPROVED,Not Applicable,2025-03-28T14:44:56.250000Z,2025-03-28T14:47:25.699000Z,2025-04-05T16:42:09.813000Z,2025-03-28T14:47:26.617063Z,150,C8TRMCWU,186,English,32,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,DATA_EXPIRED
APPROVED,Not Applicable,2025-03-28T14:44:36.577000Z,2025-03-28T14:50:48.085000Z,2025-04-05T16:42:10.473000Z,2025-03-28T14:50:48.918482Z,372,C8TRMCWU,321,English,33,Female,Black,Ghana,South Africa,South Africa,English,Yes,DATA_EXPIRED
APPROVED,Not Applicable,2025-03-28T14:45:13.112000Z,2025-03-28T14:50:39.991000Z,2025-04-05T16:44:44.346000Z,2025-03-28T14:50:42.709621Z,327,C8TRMCWU,27,English,38,Male,White,United Kingdom,United Kingdom,United Kingdom,English,Yes,Full-Time
APPROVED,Not Applicable,2025-03-28T14:44:38.383000Z,2025-03-28T14:46:28.153000Z,2025-04-05T16:42:11.215000Z,2025-03-28T14:46:29.014472Z,110,C8TRMCWU,118,"English, Polish",31,Female,White,Poland,Poland,Poland,Polish,Yes,Part-Time
APPROVED,Not Applicable,2025-03-28T14:45:02.198000Z,2025-03-28T14:46:10.271000Z,2025-04-05T16:42:11.809000Z,2025-03-28T14:46:11.294600Z,69,C8TRMCWU,38,"Afrikaans, Chinese, Danish, Dutch, English",19,Female,Mixed,South Africa,South Africa,South Africa,English,No,Full-Time
RETURNED,Not Applicable,2025-03-28T14:45:07.485000Z,,,2025-04-05T16:43:08.752820Z,,,160,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
RETURNED,Not Applicable,2025-03-28T14:44:55.033000Z,2025-03-28T14:46:16.859000Z,,2025-03-28T14:46:19.284761Z,,C8TRMCWU,220,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
APPROVED,Not Applicable,2025-03-28T14:45:14.410000Z,2025-03-28T14:49:37.438000Z,2025-04-05T16:42:12.451000Z,2025-03-28T14:49:38.867056Z,264,C8TRMCWU,348,English,24,Female,Black,South Africa,South Africa,South Africa,English,No,Unemployed (and job seeking)
APPROVED,Not Applicable,2025-03-28T14:45:51.901000Z,2025-03-28T14:48:47.251000Z,2025-04-05T16:44:45.043000Z,2025-03-28T14:48:48.805435Z,176,C8TRMCWU,557,English,24,Male,White,United Kingdom,Netherlands,United Kingdom,English,Yes,Other
APPROVED,Not Applicable,2025-03-28T14:45:46.022000Z,2025-03-28T14:47:44.238000Z,2025-04-05T16:42:13.035000Z,2025-03-28T14:47:45.032363Z,119,C8TRMCWU,301,English,65,Female,White,South Africa,South Africa,South Africa,English,No,Full-Time
APPROVED,Not Applicable,2025-03-28T14:45:37.832000Z,2025-03-28T14:47:59.918000Z,2025-04-05T16:42:13.670000Z,2025-03-28T14:48:00.678979Z,143,C8TRMCWU,18,English,53,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,Part-Time
APPROVED,Not Applicable,2025-03-28T14:45:13.358000Z,2025-03-28T14:50:56.140000Z,2025-04-05T16:42:14.269000Z,2025-03-28T14:50:57.960178Z,343,C8TRMCWU,1,English,70,Female,White,Germany,Germany,Germany,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
APPROVED,Not Applicable,2025-03-28T14:45:13.898000Z,2025-03-28T14:48:36.353000Z,2025-04-05T16:42:14.877000Z,2025-03-28T14:48:38.220099Z,203,C8TRMCWU,50,English,27,Female,Black,South Africa,South Africa,South Africa,English,Yes,Unemployed (and job seeking)
APPROVED,Not Applicable,2025-03-28T14:45:43.670000Z,2025-03-28T14:49:25.197000Z,2025-04-05T16:42:15.488000Z,2025-03-28T14:49:27.143747Z,222,C8TRMCWU,610,"English, Afrikaans",23,Female,Black,South Africa,South Africa,South Africa,English,Yes,Unemployed (and job seeking)
APPROVED,Not Applicable,2025-03-28T14:45:19.773000Z,2025-03-28T14:49:32.532000Z,2025-04-05T16:44:46.069000Z,2025-03-28T14:49:33.189127Z,253,C8TRMCWU,53,English,24,Male,Black,South Africa,South Africa,South Africa,English,Yes,Part-Time
APPROVED,Not Applicable,2025-03-28T14:44:53.345000Z,2025-03-28T14:47:34.942000Z,2025-04-05T16:42:16.169000Z,2025-03-28T14:47:36.654887Z,162,C8TRMCWU,458,"English, Hungarian",43,Female,White,Hungary,Hungary,Hungary,Hungarian,No,Unemployed (and job seeking)
APPROVED,Not Applicable,2025-03-28T14:44:56.618000Z,2025-03-28T14:53:24.368000Z,2025-04-05T16:42:16.752000Z,2025-03-28T14:53:25.112185Z,508,C8TRMCWU,214,English,24,Female,Black,South Africa,South Africa,South Africa,English,Yes,Unemployed (and job seeking)
APPROVED,Not Applicable,2025-03-28T14:45:08.746000Z,2025-03-28T14:46:56.632000Z,2025-04-05T16:42:17.369000Z,2025-03-28T14:46:57.588002Z,108,C8TRMCWU,175,English,38,Female,White,Canada,Canada,Canada,English,No,Part-Time
APPROVED,Not Applicable,2025-03-28T14:45:12.540000Z,2025-03-28T14:56:03.117000Z,2025-04-05T16:44:46.792000Z,2025-03-28T14:56:03.894253Z,651,C8TRMCWU,66,English,20,Male,Black,South Africa,South Africa,South Africa,English,Yes,Unemployed (and job seeking)
APPROVED,Not Applicable,2025-03-28T14:45:00.167000Z,2025-03-28T14:50:00.125000Z,2025-04-05T16:44:47.579000Z,2025-03-28T14:50:01.103625Z,300,C8TRMCWU,265,"Swahili, Afrikaans, English",34,Male,Black,South Africa,South Africa,South Africa,English,No,Part-Time
APPROVED,Not Applicable,2025-03-28T14:45:23.439000Z,2025-03-28T14:48:23.828000Z,2025-04-05T16:42:18.027000Z,2025-03-28T14:48:24.631569Z,181,C8TRMCWU,14,English,35,Female,Black,South Africa,South Africa,South Africa,English,Yes,Part-Time
APPROVED,Not Applicable,2025-03-28T14:45:46.610000Z,2025-03-28T14:48:58.156000Z,2025-04-05T16:44:48.241000Z,2025-03-28T14:48:58.929364Z,192,C8TRMCWU,99,"English, Afrikaans",28,Male,Mixed,South Africa,South Africa,South Africa,English,No,Other
APPROVED,Not Applicable,2025-03-28T14:45:59.696000Z,2025-03-28T14:49:02.369000Z,2025-04-05T16:42:18.798000Z,2025-03-28T14:49:04.400697Z,183,C8TRMCWU,179,"English, Portuguese",40,Female,White,United States,Portugal,Portugal,English,No,Full-Time
APPROVED,Not Applicable,2025-03-28T14:45:57.068000Z,2025-03-28T14:57:23.778000Z,2025-04-05T16:42:20.037000Z,2025-03-28T14:57:24.684016Z,687,C8TRMCWU,366,"English, Other",25,Female,Black,South Africa,South Africa,South Africa,English,DATA_EXPIRED,Full-Time
APPROVED,Not Applicable,2025-03-28T14:45:14.756000Z,2025-03-28T14:46:34.858000Z,2025-04-05T16:42:20.649000Z,2025-03-28T14:46:35.651998Z,81,C8TRMCWU,1081,"English, French",34,Female,White,United Kingdom,United Kingdom,United Kingdom,English,Yes,Part-Time
APPROVED,Not Applicable,2025-03-28T14:45:17.082000Z,2025-03-28T14:50:03.358000Z,2025-04-05T16:42:21.327000Z,2025-03-28T14:50:43.049165Z,287,C8TRMCWU,184,English,36,Female,Black,South Africa,South Africa,South Africa,English,Yes,Full-Time
RETURNED,Not Applicable,2025-03-28T14:56:00.091000Z,,,2025-04-05T16:43:08.544510Z,,,105,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
APPROVED,Not Applicable,2025-03-28T14:45:12.731000Z,2025-03-28T14:49:23.499000Z,2025-04-05T16:44:49.070000Z,2025-03-28T14:49:24.187057Z,251,C8TRMCWU,545,"English, Portuguese, Spanish",30,Male,White,Portugal,Portugal,Portugal,Portuguese,No,Full-Time
APPROVED,Not Applicable,2025-03-28T14:45:34.625000Z,2025-03-28T14:50:34.186000Z,2025-04-05T16:42:21.999000Z,2025-03-28T14:50:36.194126Z,300,C8TRMCWU,58,English,65,Female,Black,South Africa,South Africa,South Africa,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
APPROVED,Not Applicable,2025-03-28T14:45:32.967000Z,2025-03-28T14:50:07.129000Z,2025-04-05T16:42:22.590000Z,2025-03-28T14:50:08.120075Z,275,NOCODE,262,English,72,Female,White,United Kingdom,United Kingdom,United Kingdom,English,DATA_EXPIRED,DATA_EXPIRED
APPROVED,Not Applicable,2025-03-28T14:45:45.822000Z,2025-03-28T14:51:08.915000Z,2025-04-05T16:42:23.212000Z,2025-03-28T14:51:24.978611Z,324,C8TRMCWU,62,English,52,Female,White,Ukraine,Canada,Ukraine,Russian,No,Part-Time
APPROVED,Not Applicable,2025-03-28T14:45:42.224000Z,2025-03-28T14:47:35.970000Z,2025-04-05T16:44:49.620000Z,2025-03-28T14:47:36.540109Z,114,C8TRMCWU,2509,English,53,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
APPROVED,Not Applicable,2025-03-28T14:45:17.198000Z,2025-03-28T14:46:49.795000Z,2025-04-05T16:44:50.297000Z,2025-03-28T14:46:51.745328Z,93,C8TRMCWU,48,"Italian, English",24,Male,Asian,Italy,Italy,Italy,Italian,No,Full-Time
APPROVED,Not Applicable,2025-03-28T14:45:18.402000Z,2025-03-28T14:49:03.076000Z,2025-04-05T16:44:50.999000Z,2025-03-28T14:49:04.436669Z,225,C8TRMCWU,440,English,42,Male,White,South Africa,South Africa,South Africa,English,No,Other
APPROVED,Not Applicable,2025-03-28T14:45:41.382000Z,2025-03-28T14:49:56.484000Z,2025-04-05T16:42:23.833000Z,2025-03-28T14:49:57.363933Z,256,C8TRMCWU,82,English,62,Female,White,Zambia,South Africa,South Africa,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
APPROVED,Not Applicable,2025-03-28T14:45:34.895000Z,2025-03-28T14:50:49.272000Z,2025-04-05T16:42:24.510000Z,2025-03-28T14:50:50.738600Z,315,C8TRMCWU,54,"English, Danish",24,Female,White,Denmark,Denmark,Denmark,Danish,No,Unemployed (and job seeking)
APPROVED,Not Applicable,2025-03-28T14:45:33.335000Z,2025-03-28T14:47:31.980000Z,2025-04-05T16:42:25.123000Z,2025-03-28T14:47:32.970481Z,119,C8TRMCWU,265,English,37,Female,White,Bulgaria,United Kingdom,Bulgaria,English,No,Full-Time
APPROVED,Not Applicable,2025-03-28T14:45:52.169000Z,2025-03-28T14:46:32.272000Z,2025-04-05T16:44:51.942000Z,2025-03-28T14:46:33.036256Z,41,C8TRMCWU,166,English,39,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Part-Time
APPROVED,Not Applicable,2025-03-28T14:45:55.464000Z,2025-03-28T14:57:09.451000Z,2025-04-05T16:42:25.778000Z,2025-03-28T14:57:10.529807Z,674,NOCODE,299,English,50,Female,Black,South Africa,South Africa,South Africa,English,Yes,Full-Time
APPROVED,Not Applicable,2025-03-28T14:45:36.935000Z,2025-03-28T14:51:06.899000Z,2025-04-05T16:42:26.367000Z,2025-03-28T14:51:09.026457Z,330,C8TRMCWU,162,English,46,Female,Black,Zimbabwe,South Africa,Zimbabwe,English,No,Full-Time
APPROVED,Not Applicable,2025-03-28T14:45:43.500000Z,2025-03-28T14:47:41.353000Z,2025-04-05T16:42:26.921000Z,2025-03-28T14:47:42.019796Z,118,C8TRMCWU,515,English,49,Female,Black,Zimbabwe,South Africa,Zimbabwe,English,DATA_EXPIRED,Full-Time
APPROVED,Not Applicable,2025-03-28T14:46:12.739000Z,2025-03-28T14:51:33.389000Z,2025-04-05T16:42:27.760000Z,2025-03-28T14:51:35.863498Z,321,C8TRMCWU,188,"English, Afrikaans",34,Female,Black,South Africa,South Africa,South Africa,English,No,Full-Time
APPROVED,Not Applicable,2025-03-28T14:47:09.061000Z,2025-03-28T15:03:32.135000Z,2025-04-05T16:42:29.064000Z,2025-03-28T15:03:33.372264Z,984,C8TRMCWU,332,"Spanish, English",27,Female,Mixed,Mexico,Mexico,Mexico,Spanish,No,Full-Time
APPROVED,Not Applicable,2025-03-28T14:45:35.865000Z,2025-03-28T14:53:25.670000Z,2025-04-05T16:44:52.633000Z,2025-03-28T14:53:26.886094Z,470,C8TRMCWU,18,English,38,Male,Black,Nigeria,United Kingdom,Nigeria,English,DATA_EXPIRED,Part-Time
APPROVED,Not Applicable,2025-03-28T14:47:20.878000Z,2025-03-28T14:50:47.137000Z,2025-04-05T16:42:29.735000Z,2025-03-28T14:50:49.113100Z,207,C8TRMCWU,57,English,29,Female,Black,South Africa,South Africa,South Africa,English,No,Full-Time
APPROVED,Not Applicable,2025-03-28T14:45:42.829000Z,2025-03-28T14:46:48.518000Z,2025-04-05T16:42:30.453000Z,2025-03-28T14:46:49.404829Z,66,C8TRMCWU,177,"English, Afrikaans",27,Female,Mixed,South Africa,South Africa,South Africa,English,Yes,Full-Time
APPROVED,Not Applicable,2025-03-28T14:46:12.084000Z,2025-03-28T14:47:18.005000Z,2025-04-05T16:42:31.103000Z,2025-03-28T14:47:19.091235Z,66,C8TRMCWU,79,English,23,Female,White,Canada,Canada,Canada,English,No,Part-Time
APPROVED,Not Applicable,2025-03-28T14:45:39.300000Z,2025-03-28T14:47:39.160000Z,2025-04-05T16:42:32.261000Z,2025-03-28T14:47:40.125624Z,120,C8TRMCWU,796,"Latvian, English",23,Female,White,Latvia,Latvia,Latvia,Latvian,No,Unemployed (and job seeking)
APPROVED,Not Applicable,2025-03-28T14:45:49.721000Z,2025-03-28T14:46:25.259000Z,2025-04-05T16:42:32.941000Z,2025-03-28T14:46:25.914705Z,36,C8TRMCWU,162,English,24,Female,Black,South Africa,South Africa,South Africa,English,No,Full-Time
APPROVED,Not Applicable,2025-03-28T14:46:09.091000Z,2025-03-28T14:51:00.424000Z,2025-04-05T16:42:33.803000Z,2025-03-28T14:51:29.990772Z,292,C8TRMCWU,94,English,31,Female,Black,South Africa,South Africa,South Africa,English,DATA_EXPIRED,DATA_EXPIRED
APPROVED,Not Applicable,2025-03-28T14:45:42.073000Z,2025-03-28T14:50:05.940000Z,2025-04-05T16:44:53.296000Z,2025-03-28T14:50:07.132714Z,264,C8TRMCWU,649,"Spanish, English",56,Male,Mixed,"Venezuela, Bolivarian Republic of",Chile,"Venezuela, Bolivarian Republic of",Spanish,No,Full-Time
APPROVED,Not Applicable,2025-03-28T14:48:00.737000Z,2025-03-28T14:51:32.049000Z,2025-04-05T16:44:53.936000Z,2025-03-28T14:51:32.754868Z,212,C8TRMCWU,13,English,22,Male,Black,South Africa,South Africa,South Africa,English,No,Full-Time
APPROVED,Not Applicable,2025-03-28T14:45:44.217000Z,2025-03-28T14:48:11.596000Z,2025-04-05T16:42:34.450000Z,2025-03-28T14:48:12.749210Z,148,C8TRMCWU,248,"Portuguese, English",25,Female,White,Portugal,Portugal,Portugal,Portuguese,No,Full-Time
APPROVED,Not Applicable,2025-03-28T14:45:44.714000Z,2025-03-28T14:48:06.760000Z,2025-04-05T16:44:55.622000Z,2025-03-28T14:48:07.931080Z,143,C8TRMCWU,625,English,24,Male,Black,South Africa,South Africa,South Africa,English,No,Full-Time
APPROVED,Not Applicable,2025-03-28T14:45:58.961000Z,2025-03-28T14:48:12.155000Z,2025-04-05T16:42:35.027000Z,2025-03-28T14:48:13.116228Z,134,C8TRMCWU,499,"English, Hindi",34,Female,Asian,India,United Kingdom,India,English,No,Full-Time
APPROVED,Not Applicable,2025-03-28T14:46:02.934000Z,2025-03-28T14:46:54.010000Z,2025-04-05T16:44:56.262000Z,2025-03-28T14:46:55.643063Z,52,C8TRMCWU,502,"Slovenian, English",32,Male,White,Slovenia,Slovenia,Slovenia,Slovenian,DATA_EXPIRED,DATA_EXPIRED
APPROVED,Not Applicable,2025-03-28T14:46:28.218000Z,2025-03-28T14:49:56.584000Z,2025-04-05T16:42:35.724000Z,2025-03-28T14:49:57.245370Z,209,C8TRMCWU,103,English,23,Female,Black,South Africa,South Africa,South Africa,English,No,Full-Time
APPROVED,Not Applicable,2025-03-28T14:46:21.194000Z,2025-03-28T14:52:06.460000Z,2025-04-05T16:44:56.933000Z,2025-03-28T14:52:07.715089Z,346,C8TRMCWU,66,English,19,Male,Black,South Africa,South Africa,South Africa,English,Yes,Part-Time
APPROVED,Not Applicable,2025-03-28T14:47:18.092000Z,2025-03-28T14:51:03.484000Z,2025-04-05T16:42:36.329000Z,2025-03-28T14:51:04.915827Z,226,C8TRMCWU,80,English,27,Female,Black,South Africa,South Africa,South Africa,Afrikaans,No,Full-Time
APPROVED,Not Applicable,2025-03-28T14:45:53.110000Z,2025-03-28T14:49:54.094000Z,2025-04-05T16:44:57.528000Z,2025-03-28T14:49:54.874788Z,241,C8TRMCWU,161,English,25,Male,Mixed,Chile,Chile,Chile,English,DATA_EXPIRED,Part-Time
APPROVED,Not Applicable,2025-03-28T14:46:11.217000Z,2025-03-28T14:47:41.879000Z,2025-04-05T16:42:36.994000Z,2025-03-28T14:47:43.942690Z,91,C8TRMCWU,889,"Portuguese, English",26,Female,White,Portugal,Portugal,Portugal,Portuguese,No,Full-Time
APPROVED,Not Applicable,2025-03-28T14:46:16.533000Z,2025-03-28T14:49:12.152000Z,2025-04-05T16:42:38.298000Z,2025-03-28T14:49:13.160508Z,176,C8TRMCWU,431,English,19,Female,Other,United Kingdom,United Kingdom,United Kingdom,English,Yes,Unemployed (and job seeking)
APPROVED,Not Applicable,2025-03-28T14:47:47.410000Z,2025-03-28T14:53:03.193000Z,2025-04-05T16:44:58.216000Z,2025-03-28T14:53:04.033817Z,316,C8TRMCWU,18,English,23,Male,Black,South Africa,South Africa,South Africa,English,Yes,Full-Time
TIMED-OUT,Not Applicable,2025-03-28T14:47:19.622000Z,,,2025-04-05T16:43:08.538020Z,698149,,165,English,42,Female,Black,South Africa,South Africa,South Africa,English,No,Full-Time
APPROVED,Not Applicable,2025-03-28T14:45:57.991000Z,2025-03-28T14:48:51.455000Z,2025-04-05T16:42:38.995000Z,2025-03-28T14:48:53.079281Z,174,C8TRMCWU,248,"Polish, English",22,Female,White,Poland,Poland,Poland,Polish,Yes,Part-Time
APPROVED,Not Applicable,2025-03-28T14:46:42.303000Z,2025-03-28T14:55:31.701000Z,2025-04-05T16:42:39.741000Z,2025-03-28T14:55:32.679719Z,530,C8TRMCWU,11,English,32,Female,Mixed,South Africa,South Africa,South Africa,English,Yes,Full-Time
RETURNED,Not Applicable,2025-03-28T14:57:00.059000Z,,,2025-04-05T16:43:09.405203Z,,,313,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
APPROVED,Not Applicable,2025-03-28T14:46:24.395000Z,2025-03-28T14:51:43.568000Z,2025-04-05T16:42:40.462000Z,2025-03-28T14:51:44.853626Z,320,C8TRMCWU,144,English,35,Female,Black,South Africa,South Africa,South Africa,English,Yes,Unemployed (and job seeking)
APPROVED,Not Applicable,2025-03-28T14:46:55.177000Z,2025-03-28T14:49:05.676000Z,2025-04-05T16:42:41.119000Z,2025-03-28T14:49:07.410194Z,131,C8TRMCWU,382,English,66,Female,White,United Kingdom,United Kingdom,United Kingdom,English,DATA_EXPIRED,DATA_EXPIRED
