Status,Custom study tncs accepted at,Started at,Completed at,Reviewed at,Archived at,Time taken,Completion code,Total approvals,Primary language,Age,Sex,Ethnicity simplified,Country of birth,Country of residence,Nationality,Language,Student status,Employment status
APPROVED,Not Applicable,2024-05-13T14:10:27.833000Z,2024-05-13T14:14:30.804000Z,2024-05-13T16:31:49.841000Z,2024-05-13T14:14:31.506966Z,243,C1LX6UOE,400,English,29,Male,Black,South Africa,South Africa,South Africa,Other,DATA_EXPIRED,DATA_EXPIRED
APPROVED,Not Applicable,2024-05-13T14:10:36.084000Z,2024-05-13T14:11:53.211000Z,2024-05-13T16:31:50.092000Z,2024-05-13T14:13:11.609219Z,78,C1LX6UOE,288,English,68,Male,White,South Africa,South Africa,South Africa,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
APPROVED,Not Applicable,2024-05-13T14:11:28.315000Z,2024-05-13T14:19:18.118000Z,2024-05-13T16:30:57.206000Z,2024-05-13T14:19:18.854158Z,470,C1LX6UOE,7,English,20,Female,White,Australia,Australia,Australia,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
APPROVED,Not Applicable,2024-05-13T14:10:30.320000Z,2024-05-13T14:11:08.873000Z,2024-05-13T16:30:57.571000Z,2024-05-13T14:12:53.396048Z,39,C1LX6UOE,254,"English, Portuguese",25,Female,White,Portugal,Portugal,Portugal,Portuguese,No,Full-Time
APPROVED,Not Applicable,2024-05-13T14:10:31.318000Z,2024-05-13T14:12:49.849000Z,2024-05-13T16:31:50.299000Z,2024-05-13T14:13:21.933573Z,139,C1LX6UOE,412,"Italian, English",23,Male,White,Italy,Italy,Italy,Italian,Yes,Part-Time
APPROVED,Not Applicable,2024-05-13T14:10:41.910000Z,2024-05-13T14:11:37.693000Z,2024-05-13T16:31:50.479000Z,2024-05-13T14:13:08.350704Z,56,C1LX6UOE,516,"English, Polish",28,Male,White,Poland,Poland,Poland,English,DATA_EXPIRED,DATA_EXPIRED
APPROVED,Not Applicable,2024-05-13T14:11:24.711000Z,2024-05-13T14:14:23.783000Z,2024-05-13T16:30:57.925000Z,2024-05-13T14:14:24.307642Z,180,C1LX6UOE,263,"Afrikaans, English",26,Female,Other,South Africa,South Africa,South Africa,English,No,Full-Time
APPROVED,Not Applicable,2024-05-13T14:10:45.272000Z,2024-05-13T14:16:53.718000Z,2024-05-13T16:30:58.299000Z,2024-05-13T14:16:54.934944Z,369,C1LX6UOE,128,English,44,Female,White,Romania,Switzerland,Switzerland,Romanian,No,Unemployed (and job seeking)
APPROVED,Not Applicable,2024-05-13T14:10:46.896000Z,2024-05-13T14:14:04.671000Z,2024-05-13T16:31:50.879000Z,2024-05-13T14:14:05.386520Z,198,C1LX6UOE,26,"Greek, English",24,Male,White,Greece,Greece,Greece,Greek,No,Full-Time
APPROVED,Not Applicable,2024-05-13T14:10:51.112000Z,2024-05-13T14:12:23.345000Z,2024-05-13T16:30:58.636000Z,2024-05-13T14:13:16.408257Z,93,C1LX6UOE,45,English,27,Female,Black,South Africa,South Africa,South Africa,English,No,Unemployed (and job seeking)
APPROVED,Not Applicable,2024-05-13T14:10:59.499000Z,2024-05-13T14:13:18.293000Z,2024-05-13T16:30:59.071000Z,2024-05-13T14:13:26.042186Z,139,C1LX6UOE,2,"Afrikaans, English",33,Female,Black,South Africa,South Africa,South Africa,English,Yes,Unemployed (and job seeking)
APPROVED,Not Applicable,2024-05-13T14:10:49.489000Z,2024-05-13T14:35:08.999000Z,2024-05-13T16:31:51.069000Z,2024-05-13T14:35:09.712942Z,1460,C1LX6UOE,256,English,35,Male,Black,South Africa,South Africa,South Africa,English,No,Full-Time
APPROVED,Not Applicable,2024-05-13T14:11:01.681000Z,2024-05-13T14:16:28.521000Z,2024-05-13T16:31:51.279000Z,2024-05-13T14:16:29.569955Z,327,C1LX6UOE,1135,English,75,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
APPROVED,Not Applicable,2024-05-13T14:10:56.459000Z,2024-05-13T14:12:47.858000Z,2024-05-13T16:30:59.310000Z,2024-05-13T14:13:21.459865Z,112,C1LX6UOE,806,English,30,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
APPROVED,Not Applicable,2024-05-13T14:11:24.408000Z,2024-05-13T14:15:13.435000Z,2024-05-13T16:31:51.502000Z,2024-05-13T14:15:14.117262Z,230,C1LX6UOE,4,"English, Other",23,Male,Black,South Africa,South Africa,South Africa,Other,Yes,Full-Time
APPROVED,Not Applicable,2024-05-13T14:10:54.294000Z,2024-05-13T14:15:53.865000Z,2024-05-13T16:31:51.846000Z,2024-05-13T14:15:54.394322Z,300,C1LX6UOE,275,"Spanish, English",27,Male,Mixed,Mexico,Mexico,Mexico,Spanish,No,Full-Time
APPROVED,Not Applicable,2024-05-13T14:10:54.998000Z,2024-05-13T14:13:15.990000Z,2024-05-13T16:31:52.094000Z,2024-05-13T14:13:26.060539Z,141,C1LX6UOE,645,English,48,Male,White,United Kingdom,Czech Republic,United Kingdom,English,No,Full-Time
APPROVED,Not Applicable,2024-05-13T14:11:07.890000Z,2024-05-13T14:12:50.311000Z,2024-05-13T16:30:59.594000Z,2024-05-13T14:13:21.915685Z,103,C1LX6UOE,60,English,26,Female,Black,South Africa,South Africa,South Africa,English,Yes,Full-Time
APPROVED,Not Applicable,2024-05-13T14:11:15.536000Z,2024-05-13T14:12:54.747000Z,2024-05-13T16:30:59.882000Z,2024-05-13T14:13:23.255577Z,100,C1LX6UOE,573,"Polish, English",35,Female,White,Poland,Poland,Poland,Polish,No,Unemployed (and job seeking)
APPROVED,Not Applicable,2024-05-13T14:11:08.372000Z,2024-05-13T14:11:46.859000Z,2024-05-13T16:31:00.242000Z,2024-05-13T14:13:10.767309Z,39,C1LX6UOE,110,"Hungarian, English",42,Female,White,Hungary,Hungary,Hungary,Hungarian,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
APPROVED,Not Applicable,2024-05-13T14:11:06.226000Z,2024-05-13T14:14:11.108000Z,2024-05-13T16:31:52.438000Z,2024-05-13T14:14:12.014071Z,185,C1LX6UOE,110,"English, Greek",26,Male,White,Greece,Greece,Greece,Greek,No,Full-Time
APPROVED,Not Applicable,2024-05-13T14:11:02.541000Z,2024-05-13T14:15:21.045000Z,2024-05-13T16:31:00.628000Z,2024-05-13T14:15:21.709794Z,259,C1LX6UOE,158,English,25,Female,Black,Zimbabwe,Germany,Zimbabwe,English,Yes,Unemployed (and job seeking)
APPROVED,Not Applicable,2024-05-13T14:11:12.168000Z,2024-05-13T14:16:38.901000Z,2024-05-13T16:31:00.908000Z,2024-05-13T14:16:40.523510Z,327,C1LX6UOE,679,English,28,Female,White,Australia,Australia,Australia,Other,No,DATA_EXPIRED
APPROVED,Not Applicable,2024-05-13T14:11:07.834000Z,2024-05-13T14:13:08.653000Z,2024-05-13T16:31:52.769000Z,2024-05-13T14:13:25.224026Z,121,C1LX6UOE,245,"German, English",30,Male,White,Germany,Germany,Germany,German,No,DATA_EXPIRED
APPROVED,Not Applicable,2024-05-13T14:13:15.681000Z,2024-05-13T14:22:22.295000Z,2024-05-13T16:31:01.189000Z,2024-05-13T14:22:22.815363Z,547,C1LX6UOE,182,English,29,Female,Other,South Africa,South Africa,South Africa,English,Yes,Full-Time
APPROVED,Not Applicable,2024-05-13T14:11:16.922000Z,2024-05-13T14:14:16.227000Z,2024-05-13T16:31:01.447000Z,2024-05-13T14:14:16.822886Z,180,C1LX6UOE,334,English,37,Female,White,Canada,Canada,Canada,English,No,DATA_EXPIRED
APPROVED,Not Applicable,2024-05-13T14:11:12.204000Z,2024-05-13T14:18:31.227000Z,2024-05-13T16:31:53.074000Z,2024-05-13T14:18:32.101207Z,440,C1LX6UOE,351,English,31,Male,Black,South Africa,South Africa,South Africa,English,No,Full-Time
APPROVED,Not Applicable,2024-05-13T14:11:13.949000Z,2024-05-13T14:17:24.120000Z,2024-05-13T16:31:53.444000Z,2024-05-13T14:17:24.667865Z,371,C1LX6UOE,345,English,28,Male,Black,South Africa,South Africa,South Africa,English,No,Full-Time
APPROVED,Not Applicable,2024-05-13T14:11:42.671000Z,2024-05-13T14:15:20.509000Z,2024-05-13T16:31:01.738000Z,2024-05-13T14:15:21.013032Z,218,C1LX6UOE,55,English,21,Female,White,South Africa,South Africa,South Africa,English,Yes,Part-Time
APPROVED,Not Applicable,2024-05-13T14:12:11.457000Z,2024-05-13T14:16:21.930000Z,2024-05-13T16:31:02.050000Z,2024-05-13T14:16:22.478869Z,251,C1LX6UOE,317,"English, Portuguese",23,Female,White,Portugal,Portugal,Portugal,Portuguese,Yes,Part-Time
APPROVED,Not Applicable,2024-05-13T14:11:38.205000Z,2024-05-13T14:15:17.429000Z,2024-05-13T16:31:02.352000Z,2024-05-13T14:15:18.219039Z,220,C1LX6UOE,113,English,23,Female,Black,South Africa,South Africa,South Africa,English,Yes,Unemployed (and job seeking)
APPROVED,Not Applicable,2024-05-13T14:11:37.207000Z,2024-05-13T14:14:32.922000Z,2024-05-13T16:31:53.720000Z,2024-05-13T14:14:33.453409Z,176,C1LX6UOE,713,"Dutch, English",46,Male,White,Belgium,Belgium,Belgium,Dutch,No,Full-Time
APPROVED,Not Applicable,2024-05-13T14:11:36.327000Z,2024-05-13T14:16:37.121000Z,2024-05-13T16:31:02.667000Z,2024-05-13T14:16:37.622693Z,301,C1LX6UOE,121,"English, Other",22,Female,Black,South Africa,South Africa,South Africa,English,No,Full-Time
APPROVED,Not Applicable,2024-05-13T14:11:31.029000Z,2024-05-13T14:14:35.555000Z,2024-05-13T16:31:53.983000Z,2024-05-13T14:14:36.348683Z,185,C1LX6UOE,430,"Swedish, English",28,Male,White,Hungary,Sweden,Hungary,Hungarian,No,Full-Time
APPROVED,Not Applicable,2024-05-13T14:11:28.257000Z,2024-05-13T14:24:43.818000Z,2024-05-13T16:31:02.974000Z,2024-05-13T14:27:00.528291Z,796,C1LX6UOE,279,English,25,Female,Black,South Africa,South Africa,South Africa,English,DATA_EXPIRED,DATA_EXPIRED
APPROVED,Not Applicable,2024-05-13T14:11:29.067000Z,2024-05-13T14:15:41.949000Z,2024-05-13T16:31:54.333000Z,2024-05-13T14:15:42.523740Z,253,C1LX6UOE,545,English,24,Male,Black,South Africa,South Africa,South Africa,English,Yes,Full-Time
APPROVED,Not Applicable,2024-05-13T14:11:50.461000Z,2024-05-13T14:17:35.918000Z,2024-05-13T16:31:03.386000Z,2024-05-13T14:17:36.536768Z,346,C1LX6UOE,76,"English, Other",23,Female,Black,South Africa,South Africa,South Africa,English,Yes,Other
APPROVED,Not Applicable,2024-05-13T14:11:39.034000Z,2024-05-13T14:14:45.679000Z,2024-05-13T16:31:03.673000Z,2024-05-13T14:14:46.219879Z,187,C1LX6UOE,401,"Afrikaans, English",41,Female,White,South Africa,South Africa,South Africa,Afrikaans,No,Part-Time
APPROVED,Not Applicable,2024-05-13T14:11:32.130000Z,2024-05-13T14:15:48.723000Z,2024-05-13T16:31:03.980000Z,2024-05-13T14:15:49.152145Z,257,C1LX6UOE,518,"Portuguese, English",41,Female,White,Portugal,Portugal,Portugal,Portuguese,No,Full-Time
APPROVED,Not Applicable,2024-05-13T14:11:41.638000Z,2024-05-13T14:23:55.028000Z,2024-05-13T16:31:04.337000Z,2024-05-13T14:23:55.571921Z,734,C1LX6UOE,331,English,63,Female,Mixed,South Africa,South Africa,South Africa,English,No,Full-Time
APPROVED,Not Applicable,2024-05-13T14:11:39.441000Z,2024-05-13T14:14:23.679000Z,2024-05-13T16:31:04.640000Z,2024-05-13T14:14:24.240287Z,165,C1LX6UOE,724,English,22,Female,White,United Kingdom,United Kingdom,United Kingdom,English,Yes,DATA_EXPIRED
APPROVED,Not Applicable,2024-05-13T14:13:00.546000Z,2024-05-13T14:20:21.320000Z,2024-05-13T16:31:04.889000Z,2024-05-13T14:20:22.448197Z,441,C1LX6UOE,537,"Chinese, English",42,Female,Asian,China,Germany,China,Chinese,No,Full-Time
APPROVED,Not Applicable,2024-05-13T14:11:47.636000Z,2024-05-13T14:15:49.497000Z,2024-05-13T16:31:05.122000Z,2024-05-13T14:15:50.716804Z,242,C1LX6UOE,426,English,23,Female,Black,South Africa,South Africa,South Africa,English,No,Full-Time
APPROVED,Not Applicable,2024-05-13T14:11:35.442000Z,2024-05-13T14:28:04.184000Z,2024-05-13T16:31:54.595000Z,2024-05-13T14:28:30.885397Z,989,C1LX6UOE,104,English,24,Male,Black,South Africa,South Africa,South Africa,English,No,Full-Time
APPROVED,Not Applicable,2024-05-13T14:11:37.914000Z,2024-05-13T14:14:45.420000Z,2024-05-13T16:31:54.827000Z,2024-05-13T14:14:45.998931Z,188,C1LX6UOE,184,"Polish, English",26,Male,White,Poland,Poland,Poland,Polish,No,Full-Time
APPROVED,Not Applicable,2024-05-13T14:11:48.926000Z,2024-05-13T14:17:00.384000Z,2024-05-13T16:31:05.455000Z,2024-05-13T14:17:00.988125Z,312,C1LX6UOE,88,English,26,Female,Black,South Africa,South Africa,South Africa,English,Yes,DATA_EXPIRED
APPROVED,Not Applicable,2024-05-13T14:11:39.429000Z,2024-05-13T14:17:28.877000Z,2024-05-13T16:31:05.759000Z,2024-05-13T14:17:29.696837Z,350,C1LX6UOE,43,"Italian, English",24,Female,White,Italy,Italy,Italy,Italian,No,Unemployed (and job seeking)
APPROVED,Not Applicable,2024-05-13T14:11:47.423000Z,2024-05-13T14:12:25.772000Z,2024-05-13T16:31:55.061000Z,2024-05-13T14:13:16.631949Z,39,C1LX6UOE,48,English,21,Male,Black,South Africa,South Africa,South Africa,English,Yes,Part-Time
APPROVED,Not Applicable,2024-05-13T14:11:40.896000Z,2024-05-13T14:17:20.348000Z,2024-05-13T16:31:06.084000Z,2024-05-13T14:17:20.926084Z,340,C1LX6UOE,163,English,29,Female,Black,South Africa,South Africa,South Africa,English,No,Full-Time
APPROVED,Not Applicable,2024-05-13T14:11:40.930000Z,2024-05-13T14:27:05.102000Z,2024-05-13T16:31:55.263000Z,2024-05-13T14:28:01.547246Z,925,C1LX6UOE,12,English,27,Male,Black,South Africa,South Africa,South Africa,English,Yes,Part-Time
APPROVED,Not Applicable,2024-05-13T14:11:55.943000Z,2024-05-13T14:15:18.197000Z,2024-05-13T16:31:06.299000Z,2024-05-13T14:15:18.774585Z,203,C1LX6UOE,662,"Portuguese, English",23,Female,White,Portugal,Portugal,Portugal,Portuguese,Yes,Full-Time
APPROVED,Not Applicable,2024-05-13T14:11:55.143000Z,2024-05-13T14:18:07.650000Z,2024-05-13T16:31:55.497000Z,2024-05-13T14:18:08.280204Z,373,C1LX6UOE,519,English,25,Male,Mixed,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
APPROVED,Not Applicable,2024-05-13T14:12:12.863000Z,2024-05-13T14:13:43.889000Z,2024-05-13T16:31:06.511000Z,2024-05-13T14:13:44.862794Z,92,C1LX6UOE,2,English,21,Female,Black,South Africa,South Africa,South Africa,Other,No,Full-Time
APPROVED,Not Applicable,2024-05-13T14:12:04.292000Z,2024-05-13T14:17:19.605000Z,2024-05-13T16:31:07.010000Z,2024-05-13T14:17:20.143013Z,316,C1LX6UOE,396,English,26,Female,White,South Africa,South Africa,South Africa,English,No,Unemployed (and job seeking)
APPROVED,Not Applicable,2024-05-13T14:12:02.214000Z,2024-05-13T14:15:08.818000Z,2024-05-13T16:31:07.348000Z,2024-05-13T14:15:09.399146Z,187,C1LX6UOE,190,"Slovenian, Croatian, English, German",23,Female,White,Slovenia,Slovenia,Slovenia,Slovenian,Yes,Part-Time
APPROVED,Not Applicable,2024-05-13T14:12:00.274000Z,2024-05-13T14:15:25.747000Z,2024-05-13T16:31:07.665000Z,2024-05-13T14:15:26.292922Z,206,C1LX6UOE,435,"English, German",34,Female,White,Germany,Germany,Germany,German,No,Part-Time
APPROVED,Not Applicable,2024-05-13T14:12:00.520000Z,2024-05-13T14:14:49.957000Z,2024-05-13T16:31:07.977000Z,2024-05-13T14:14:50.518469Z,170,C1LX6UOE,203,"English, German, Spanish",29,Female,White,Chile,Germany,Chile,Spanish,No,Unemployed (and job seeking)
APPROVED,Not Applicable,2024-05-13T14:12:09.342000Z,2024-05-13T14:16:04.115000Z,2024-05-13T16:31:55.690000Z,2024-05-13T14:16:04.684922Z,235,C1LX6UOE,976,"English, Greek",47,Male,White,Greece,Greece,Greece,Greek,No,Full-Time
APPROVED,Not Applicable,2024-05-13T14:12:05.063000Z,2024-05-13T14:15:25.040000Z,2024-05-13T16:31:08.185000Z,2024-05-13T14:15:26.157565Z,200,C1LX6UOE,33,English,28,Female,Black,Kenya,Hungary,Kenya,English,No,Full-Time
APPROVED,Not Applicable,2024-05-13T14:12:05.023000Z,2024-05-13T14:23:10.628000Z,2024-05-13T16:31:09.005000Z,2024-05-13T14:23:12.137800Z,666,C1LX6UOE,289,English,41,Female,Black,South Africa,South Africa,South Africa,English,No,Full-Time
APPROVED,Not Applicable,2024-05-13T14:12:15.074000Z,2024-05-13T14:15:03.912000Z,2024-05-13T16:31:55.898000Z,2024-05-13T14:15:04.382036Z,169,C1LX6UOE,312,"Hebrew, English",29,Male,White,Israel,Israel,Israel,Hebrew,Yes,Full-Time
APPROVED,Not Applicable,2024-05-13T14:12:14.883000Z,2024-05-13T14:15:54.073000Z,2024-05-13T16:31:09.457000Z,2024-05-13T14:15:54.720084Z,220,C1LX6UOE,559,English,31,Female,Black,South Africa,South Africa,South Africa,English,Yes,Full-Time
APPROVED,Not Applicable,2024-05-13T14:12:15.989000Z,2024-05-13T14:15:45.632000Z,2024-05-13T16:31:09.769000Z,2024-05-13T14:15:46.080211Z,210,C1LX6UOE,224,English,51,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
